plot_kind,lod_id,run_id,run_date,assay,lod_merged_well,physical_well,sample,lod_fraction,accepted_droplets,positives,negatives,fractional_abundance,status,droplet_count,plotted_droplet_count,accepted_clustered_droplets,gated_or_unassigned_droplets,rejected_or_unassigned_droplets,rejected_droplet_count,x_threshold,y_threshold,x_threshold_source,y_threshold_source,threshold_details,peak_path,metadata_path,source_layout,source_analysis_csv,n_wells,contributing_wells,output_path,output_png_path,output_svg_path,output_pdf_path
lod_individual_well,2021-01-25_SNV_P102L_A02,2021-01-25_SNV_P102L,2021-01-25,P102L,M01,A02,NTC,NTC,29652,0,29652,NA,written,17047,17047,16373,674,0,485,NA,NA,NA,NA,NA,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/archive_contents/PeakData/A02.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/archive_contents/PeakMetaData/A02.ddmetajson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/layout_xlsx/2021-01-25_SNV_P102L_layout.xlsx,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/analysis_csv/2021-01-25_SNV_P102L_lod_analysis.csv,1,2021-01-25_SNV_P102L_A02,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_A02_NTC.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_A02_NTC.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_A02_NTC.svg,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_A02_NTC.pdf
lod_individual_well,2021-01-25_SNV_P102L_B01,2021-01-25_SNV_P102L,2021-01-25,P102L,M02,B01,WT-high,WT,22130,23,22107,0.066005597,written,9378,9378,8066,1312,0,637,1611.40784,1761.542785,cluster_boundary_inferred,cluster_boundary_inferred,x=1611.4 Ch1 cluster_boundary_inferred;y=1761.5 Ch2 cluster_boundary_inferred,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/archive_contents/PeakData/B01.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/archive_contents/PeakMetaData/B01.ddmetajson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/layout_xlsx/2021-01-25_SNV_P102L_layout.xlsx,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/analysis_csv/2021-01-25_SNV_P102L_lod_analysis.csv,1,2021-01-25_SNV_P102L_B01,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_B01_WT-high.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_B01_WT-high.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_B01_WT-high.svg,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_B01_WT-high.pdf
lod_individual_well,2021-01-25_SNV_P102L_B02,2021-01-25_SNV_P102L,2021-01-25,P102L,M02,B02,WT-high,WT,22130,23,22107,0.066005597,written,15173,15173,14064,1109,0,705,1582.5855099999999,1751.011965,cluster_boundary_inferred,cluster_boundary_inferred,x=1582.6 Ch1 cluster_boundary_inferred;y=1751 Ch2 cluster_boundary_inferred,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/archive_contents/PeakData/B02.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/archive_contents/PeakMetaData/B02.ddmetajson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/layout_xlsx/2021-01-25_SNV_P102L_layout.xlsx,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/analysis_csv/2021-01-25_SNV_P102L_lod_analysis.csv,1,2021-01-25_SNV_P102L_B02,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_B02_WT-high.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_B02_WT-high.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_B02_WT-high.svg,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_B02_WT-high.pdf
lod_individual_well,2021-01-25_SNV_P102L_C01,2021-01-25_SNV_P102L,2021-01-25,P102L,M03,C01,P102L-mut_1,1,27914,643,27271,1.419062787,written,14995,14995,13879,1116,0,441,1602.81329,2764.3737499999997,cluster_boundary_inferred,cluster_boundary_inferred,x=1602.8 Ch1 cluster_boundary_inferred;y=2764.4 Ch2 cluster_boundary_inferred,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/archive_contents/PeakData/C01.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/archive_contents/PeakMetaData/C01.ddmetajson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/layout_xlsx/2021-01-25_SNV_P102L_layout.xlsx,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/analysis_csv/2021-01-25_SNV_P102L_lod_analysis.csv,1,2021-01-25_SNV_P102L_C01,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_C01_P102L-mut_1.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_C01_P102L-mut_1.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_C01_P102L-mut_1.svg,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_C01_P102L-mut_1.pdf
lod_individual_well,2021-01-25_SNV_P102L_C02,2021-01-25_SNV_P102L,2021-01-25,P102L,M03,C02,P102L-mut_1,1,27914,643,27271,1.419062787,written,15176,15176,14035,1141,0,662,1640.386105,2648.90967,cluster_boundary_inferred,cluster_boundary_inferred,x=1640.4 Ch1 cluster_boundary_inferred;y=2648.9 Ch2 cluster_boundary_inferred,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/archive_contents/PeakData/C02.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/archive_contents/PeakMetaData/C02.ddmetajson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/layout_xlsx/2021-01-25_SNV_P102L_layout.xlsx,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/analysis_csv/2021-01-25_SNV_P102L_lod_analysis.csv,1,2021-01-25_SNV_P102L_C02,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_C02_P102L-mut_1.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_C02_P102L-mut_1.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_C02_P102L-mut_1.svg,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_C02_P102L-mut_1.pdf
lod_individual_well,2021-01-25_SNV_P102L_D01,2021-01-25_SNV_P102L,2021-01-25,P102L,M04,D01,P102L-mut_0.33,0.33,28280,257,28023,0.486913379,written,15540,15540,14524,1016,0,457,1640.9789999999998,2106.11682,cluster_boundary_inferred,cluster_boundary_inferred,x=1641 Ch1 cluster_boundary_inferred;y=2106.1 Ch2 cluster_boundary_inferred,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/archive_contents/PeakData/D01.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/archive_contents/PeakMetaData/D01.ddmetajson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/layout_xlsx/2021-01-25_SNV_P102L_layout.xlsx,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/analysis_csv/2021-01-25_SNV_P102L_lod_analysis.csv,1,2021-01-25_SNV_P102L_D01,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_D01_P102L-mut_0.33.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_D01_P102L-mut_0.33.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_D01_P102L-mut_0.33.svg,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_D01_P102L-mut_0.33.pdf
lod_individual_well,2021-01-25_SNV_P102L_D02,2021-01-25_SNV_P102L,2021-01-25,P102L,M04,D02,P102L-mut_0.33,0.33,28280,257,28023,0.486913379,written,15226,15226,13756,1470,0,576,1590.455205,1846.25244,cluster_boundary_inferred,cluster_boundary_inferred,x=1590.5 Ch1 cluster_boundary_inferred;y=1846.3 Ch2 cluster_boundary_inferred,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/archive_contents/PeakData/D02.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/archive_contents/PeakMetaData/D02.ddmetajson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/layout_xlsx/2021-01-25_SNV_P102L_layout.xlsx,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/analysis_csv/2021-01-25_SNV_P102L_lod_analysis.csv,1,2021-01-25_SNV_P102L_D02,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_D02_P102L-mut_0.33.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_D02_P102L-mut_0.33.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_D02_P102L-mut_0.33.svg,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_D02_P102L-mut_0.33.pdf
lod_individual_well,2021-01-25_SNV_P102L_E01,2021-01-25_SNV_P102L,2021-01-25,P102L,M05,E01,P102L-mut_0.1,0.1,58993,174,58819,0.182124002,written,15961,15961,14776,1185,0,356,1636.163515,1743.662355,cluster_boundary_inferred,cluster_boundary_inferred,x=1636.2 Ch1 cluster_boundary_inferred;y=1743.7 Ch2 cluster_boundary_inferred,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/archive_contents/PeakData/E01.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/archive_contents/PeakMetaData/E01.ddmetajson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/layout_xlsx/2021-01-25_SNV_P102L_layout.xlsx,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/analysis_csv/2021-01-25_SNV_P102L_lod_analysis.csv,1,2021-01-25_SNV_P102L_E01,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_E01_P102L-mut_0.1.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_E01_P102L-mut_0.1.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_E01_P102L-mut_0.1.svg,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_E01_P102L-mut_0.1.pdf
lod_individual_well,2021-01-25_SNV_P102L_E02,2021-01-25_SNV_P102L,2021-01-25,P102L,M05,E02,P102L-mut_0.1,0.1,58993,174,58819,0.182124002,written,15165,15165,14179,986,0,660,1607.503905,1774.69008,cluster_boundary_inferred,cluster_boundary_inferred,x=1607.5 Ch1 cluster_boundary_inferred;y=1774.7 Ch2 cluster_boundary_inferred,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/archive_contents/PeakData/E02.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/archive_contents/PeakMetaData/E02.ddmetajson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/layout_xlsx/2021-01-25_SNV_P102L_layout.xlsx,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/analysis_csv/2021-01-25_SNV_P102L_lod_analysis.csv,1,2021-01-25_SNV_P102L_E02,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_E02_P102L-mut_0.1.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_E02_P102L-mut_0.1.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_E02_P102L-mut_0.1.svg,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_E02_P102L-mut_0.1.pdf
lod_individual_well,2021-01-25_SNV_P102L_F01,2021-01-25_SNV_P102L,2021-01-25,P102L,M05,F01,P102L-mut_0.1,0.1,58993,174,58819,0.182124002,written,16653,16653,15522,1131,0,476,1586.1882249999999,2388.188335,cluster_boundary_inferred,cluster_boundary_inferred,x=1586.2 Ch1 cluster_boundary_inferred;y=2388.2 Ch2 cluster_boundary_inferred,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/archive_contents/PeakData/F01.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/archive_contents/PeakMetaData/F01.ddmetajson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/layout_xlsx/2021-01-25_SNV_P102L_layout.xlsx,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/analysis_csv/2021-01-25_SNV_P102L_lod_analysis.csv,1,2021-01-25_SNV_P102L_F01,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_F01_P102L-mut_0.1.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_F01_P102L-mut_0.1.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_F01_P102L-mut_0.1.svg,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_F01_P102L-mut_0.1.pdf
lod_individual_well,2021-01-25_SNV_P102L_F02,2021-01-25_SNV_P102L,2021-01-25,P102L,M05,F02,P102L-mut_0.1,0.1,58993,174,58819,0.182124002,written,15502,15502,14516,986,0,485,1650.513915,1786.9132049999998,cluster_boundary_inferred,cluster_boundary_inferred,x=1650.5 Ch1 cluster_boundary_inferred;y=1786.9 Ch2 cluster_boundary_inferred,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/archive_contents/PeakData/F02.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/archive_contents/PeakMetaData/F02.ddmetajson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/layout_xlsx/2021-01-25_SNV_P102L_layout.xlsx,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/analysis_csv/2021-01-25_SNV_P102L_lod_analysis.csv,1,2021-01-25_SNV_P102L_F02,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_F02_P102L-mut_0.1.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_F02_P102L-mut_0.1.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_F02_P102L-mut_0.1.svg,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_F02_P102L-mut_0.1.pdf
lod_individual_well,2021-01-25_SNV_P102L_G01,2021-01-25_SNV_P102L,2021-01-25,P102L,M06,G01,P102L-mut_0.05,0.05,59896,139,59757,0.126892705,written,16293,16293,15248,1045,0,575,1593.398985,1766.5138550000001,cluster_boundary_inferred,cluster_boundary_inferred,x=1593.4 Ch1 cluster_boundary_inferred;y=1766.5 Ch2 cluster_boundary_inferred,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/archive_contents/PeakData/G01.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/archive_contents/PeakMetaData/G01.ddmetajson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/layout_xlsx/2021-01-25_SNV_P102L_layout.xlsx,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/analysis_csv/2021-01-25_SNV_P102L_lod_analysis.csv,1,2021-01-25_SNV_P102L_G01,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_G01_P102L-mut_0.05.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_G01_P102L-mut_0.05.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_G01_P102L-mut_0.05.svg,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_G01_P102L-mut_0.05.pdf
lod_individual_well,2021-01-25_SNV_P102L_G02,2021-01-25_SNV_P102L,2021-01-25,P102L,M06,G02,P102L-mut_0.05,0.05,59896,139,59757,0.126892705,written,15775,15775,14746,1029,0,560,1598.586075,1762.043545,cluster_boundary_inferred,cluster_boundary_inferred,x=1598.6 Ch1 cluster_boundary_inferred;y=1762 Ch2 cluster_boundary_inferred,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/archive_contents/PeakData/G02.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/archive_contents/PeakMetaData/G02.ddmetajson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/layout_xlsx/2021-01-25_SNV_P102L_layout.xlsx,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/analysis_csv/2021-01-25_SNV_P102L_lod_analysis.csv,1,2021-01-25_SNV_P102L_G02,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_G02_P102L-mut_0.05.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_G02_P102L-mut_0.05.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_G02_P102L-mut_0.05.svg,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_G02_P102L-mut_0.05.pdf
lod_individual_well,2021-01-25_SNV_P102L_H01,2021-01-25_SNV_P102L,2021-01-25,P102L,M06,H01,P102L-mut_0.05,0.05,59896,139,59757,0.126892705,written,15722,15722,14673,1049,0,227,1659.84821,1782.445375,cluster_boundary_inferred,cluster_boundary_inferred,x=1659.8 Ch1 cluster_boundary_inferred;y=1782.4 Ch2 cluster_boundary_inferred,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/archive_contents/PeakData/H01.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/archive_contents/PeakMetaData/H01.ddmetajson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/layout_xlsx/2021-01-25_SNV_P102L_layout.xlsx,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/analysis_csv/2021-01-25_SNV_P102L_lod_analysis.csv,1,2021-01-25_SNV_P102L_H01,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_H01_P102L-mut_0.05.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_H01_P102L-mut_0.05.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_H01_P102L-mut_0.05.svg,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_H01_P102L-mut_0.05.pdf
lod_individual_well,2021-01-25_SNV_P102L_H02,2021-01-25_SNV_P102L,2021-01-25,P102L,M06,H02,P102L-mut_0.05,0.05,59896,139,59757,0.126892705,written,16461,16461,15229,1232,0,370,1565.999025,1764.1583249999999,cluster_boundary_inferred,cluster_boundary_inferred,x=1566 Ch1 cluster_boundary_inferred;y=1764.2 Ch2 cluster_boundary_inferred,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/archive_contents/PeakData/H02.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/archive_contents/PeakMetaData/H02.ddmetajson,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/layout_xlsx/2021-01-25_SNV_P102L_layout.xlsx,/mnt/c/Projects/prnp-somatic/raw/ddpcr_lod/p102l/analysis_csv/2021-01-25_SNV_P102L_lod_analysis.csv,1,2021-01-25_SNV_P102L_H02,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_H02_P102L-mut_0.05.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_H02_P102L-mut_0.05.png,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_H02_P102L-mut_0.05.svg,/mnt/c/Projects/prnp-somatic/results/ddPCR/scatterplots/lod_experiments/individual_wells/2021-01-25_P102L_H02_P102L-mut_0.05.pdf
