method_id,method_variant,method_family,assay,sample,sample_type,sample_key,classification_status,classification_message,n_wells,run_dates,n_total_droplets,n_accepted_droplets,n_mut_expected,n_wt_expected,n_nn,n_wt_only,n_mut_only,n_double_positive,n_rain,n_unclassified,ref_positive,mut_positive,total,ref_negative,mut_negative,fractional_abundance,ci_low,ci_high,lambda_ref,lambda_mut,ratio,ratio_low,ratio_high,ratio_unbounded,p0_use,plate_p0_max,lob_count,lob_fa,detected_above_LoB,detected_above_LoD,is_germline_e200k
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD-933892-th,biological_sample,933892_th,ok,,1,2021-02-17,16516,16516,0,16516,0,16516,0,0,0,0,16516,0,16516,0,16516,0,0,1.7261211175070138e-4,1000,0,0,0,1.726124097006269e-6,FALSE,1.6621885503897982e-4,2021-02-17,6,0.03632840881569387,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD-943497-bg,biological_sample,943497_bg,ok,,1,2021-02-18,12392,12392,0,12201,191,12201,0,0,0,0,12201,0,12392,191,12392,0,0,0.007137875543863775,4.1725329540500775,0,0,0,7.138385072906122e-5,FALSE,2.3794855525050007e-4,2021-02-18,6,0.04841833440929632,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD-943497-cb,biological_sample,943497_cb,ok,,1,2021-02-18,12225,12225,0,11421,804,11421,0,0,0,0,11421,0,12225,804,12225,0,0,0.011089131380896773,2.7216390451641064,0,0,0,1.109036120562148e-4,FALSE,2.3794855525050007e-4,2021-02-18,6,0.049079754601226995,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD-943497-fr,biological_sample,943497_fr,ok,,1,2021-02-18,11904,11904,9,11904,0,11895,0,9,0,0,11904,9,11904,0,11895,7.563337637738576e-5,3.4582956394098495e-5,0.009390979260589965,1000,7.563343358150524e-4,7.563343358150524e-7,3.458296835391136e-7,9.39186124833198e-5,FALSE,2.3794855525050007e-4,2021-02-18,6,0.05040322580645161,TRUE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD-943497-hc,biological_sample,943497_hc,ok,,1,2021-02-17,15639,15638,0,15636,2,15636,0,0,1,0,15636,0,15638,2,15638,0,0,0.0026588109204703347,8.964311948124948,0,0,0,2.6588816151050795e-5,FALSE,1.6621885503897982e-4,2021-02-17,5,0.03197339813275355,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD-953891-hc,biological_sample,953891_hc,ok,,1,2021-02-18,17843,17842,0,17814,28,17814,0,0,1,0,17814,0,17842,28,17842,0,0,0.003207047187943902,6.457105997298498,0,0,0,3.2071500427591616e-5,FALSE,2.3794855525050007e-4,2021-02-18,8,0.044838022643201435,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD-955427-bg,biological_sample,955427_bg,ok,,1,2021-02-17,15918,15918,0,13450,2468,13450,0,0,0,0,13450,0,15918,2468,15918,0,0,0.012433062769790164,1.8640424383405165,0,0,0,1.2434608772504026e-4,FALSE,1.6621885503897982e-4,2021-02-17,6,0.03769317753486619,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD13-21_bg_E200K,biological_sample,13_21_bg,ok,,1,2020-10-22,15031,15027,0,14348,679,14348,0,0,4,0,14348,0,15027,679,15027,0,0,0.007928136372240435,3.096982734467031,0,0,0,7.928764975540332e-5,FALSE,1.6621885503897982e-4,2020-10-22,5,0.03327344113928263,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD13-21_cb_E200K,biological_sample,13_21_cb,ok,,1,2020-10-22,12366,12355,0,11665,690,11665,0,0,11,0,11665,0,12355,690,12355,0,0,0.01035092361569022,2.885124520831406,0,0,0,1.0351995142800154e-4,FALSE,1.6621885503897982e-4,2020-10-22,5,0.04046944556859571,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD13-21_fr_E200K,biological_sample,13_21_fr,ok,,1,2020-10-22,13470,13457,0,11554,1903,11554,0,0,13,0,11554,0,13457,1903,13457,0,0,0.01401520667679761,1.9560678284453916,0,0,0,1.4017171212313257e-4,FALSE,1.6621885503897982e-4,2020-10-22,5,0.03715538381511481,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD13-21_sn_E200K,biological_sample,13_21_sn,ok,,1,2020-10-22,13279,13279,0,11278,2001,11278,0,0,0,0,11278,0,13279,2001,13279,0,0,0.014679780248600524,1.892536784406594,0,0,0,1.4681935524471759e-4,FALSE,1.6621885503897982e-4,2020-10-22,5,0.037653437758867384,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD13-21_th_E200K,biological_sample,13_21_th,ok,,1,2020-10-22,16246,16246,0,6871,9375,6871,0,0,0,0,6871,0,16246,9375,16246,0,0,0.04129402533477805,0.5498001527722876,0,0,0,4.1311084344413307e-4,FALSE,1.6621885503897982e-4,2020-10-22,6,0.0369321679182568,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD14-24_bg_E200K,biological_sample,14_24_bg,ok,,1,2020-10-22,14949,14949,0,10484,4465,10484,0,0,0,0,10484,0,14949,4465,14949,0,0,0.020421193738861483,1.2083751936389147,0,0,0,2.0425364842187777e-4,FALSE,1.6621885503897982e-4,2020-10-22,5,0.03344705331460299,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD14-24_cb_E200K,biological_sample,14_24_cb,ok,,1,2020-10-22,13980,13965,0,13811,154,13811,0,0,15,0,13811,0,13965,154,13965,0,0,0.005863668923171562,4.507356875965652,0,0,0,5.8640127694659765e-5,FALSE,1.6621885503897982e-4,2020-10-22,5,0.03580379520229144,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD14-24_fr_E200K,biological_sample,14_24_fr,ok,,1,2020-10-22,14712,14710,0,14705,5,14705,0,0,2,0,14705,0,14710,5,14710,0,0,0.003157548656137963,7.986844901161246,0,0,0,3.157648360421333e-5,FALSE,1.6621885503897982e-4,2020-10-22,5,0.03399048266485384,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD14-24_hc_E200K,biological_sample,14_24_hc,ok,,1,2020-10-22,16722,16703,0,12099,4604,12099,0,0,19,0,12099,0,16703,4604,16703,0,0,0.017138189106742373,1.2886628531481745,0,0,0,1.7141126785465895e-4,FALSE,1.6621885503897982e-4,2020-10-22,6,0.03592169071424295,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD14-24_sn_E200K,biological_sample,14_24_sn,ok,,1,2020-10-22,14594,14594,0,14543,51,14543,0,0,0,0,14543,0,14594,51,14594,0,0,0.004473595884294102,5.656540131601235,0,0,0,4.4737960238488965e-5,FALSE,1.6621885503897982e-4,2020-10-22,5,0.03426065506372482,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD15-1_fr_E200K,biological_sample,15_1_fr,ok,,1,2020-10-12,16542,16472,0,12584,3888,12584,0,0,70,0,12584,0,16472,3888,16472,0,0,0.015511791399148505,1.4437670831272957,0,0,0,1.5514197929168528e-4,FALSE,2.5527085627874424e-4,2020-10-12,8,0.04856726566294318,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD15-27_cb_E200K,biological_sample,15_27_cb,ok,,1,2020-10-12,14602,14560,0,7772,6788,7772,0,0,42,0,7772,0,14560,6788,14560,0,0,0.033197618352889265,0.76312169539656,0,0,0,3.3208642831396605e-4,FALSE,2.5527085627874424e-4,2020-10-12,7,0.04807692307692308,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD15-27_pons_E200K,biological_sample,15_27_ps,ok,,1,2020-10-12,13823,13823,0,13546,277,13546,0,0,0,0,13546,0,13823,277,13823,0,0,0.006827640187489446,3.9100716442770214,0,0,0,6.828106386025102e-5,FALSE,2.5527085627874424e-4,2020-10-12,7,0.05064023728568328,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD17-11_bg,biological_sample,17_11_bg,ok,,1,2020-11-05,16346,16346,0,15734,612,15734,0,0,0,0,15734,0,16346,612,16346,0,0,0.006871291725166854,3.2850062155637474,0,0,0,6.87176390411137e-5,FALSE,4.4272683380475186e-4,2020-11-05,12,0.07341245564664138,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD17-12_fr,biological_sample,17_12_fr,ok,,1,2020-11-05,17213,17194,0,17194,0,17194,0,0,19,0,17194,0,17194,0,17194,0,0,1.6541202335530465e-4,1000,0,0,0,1.6541229696713193e-6,FALSE,4.4272683380475186e-4,2020-11-05,12,0.06979178783296498,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD17-13_th,biological_sample,17_13_th,ok,,1,2020-11-05,16059,16059,18,15718,341,15700,0,18,0,0,15718,18,16059,341,16041,0.029105078736657616,0.01724117500848526,0.046037283178539654,3.8521422417779734,0.0011214954446497202,2.911355225896562e-4,1.7244148102238288e-4,4.6058487254744873e-4,FALSE,4.4272683380475186e-4,2020-11-05,12,0.07472445357743321,TRUE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD17-15_fr,biological_sample,17_15_fr,ok,,1,2020-11-05,16280,16280,0,15575,705,15575,0,0,0,0,15575,0,16280,705,16280,0,0,0.0072187775179118575,3.139494836744263,0,0,0,7.219298663020695e-5,FALSE,4.4272683380475186e-4,2020-11-05,12,0.07371007371007371,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD17-15_th,biological_sample,17_15_th,ok,,1,2020-11-05,17152,17152,0,17152,0,17152,0,0,0,0,17152,0,17152,0,17152,0,0,1.6584097151875913e-4,1000,0,0,0,1.6584124655149358e-6,FALSE,4.4272683380475186e-4,2020-11-05,12,0.06996268656716417,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD17-20_bg,biological_sample,17_20_bg,ok,,1,2020-10-29,13003,13003,0,11948,1055,11948,0,0,0,0,11948,0,13003,1055,13003,0,0,0.011296905635049379,2.5116393331411535,0,0,0,1.1298181980006137e-4,FALSE,0.00032450122283933514,2020-10-29,8,0.061524263631469664,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD17-20_cb,biological_sample,17_20_cb,ok,,1,2020-10-29,14344,14344,0,13434,910,13434,0,0,0,0,13434,0,14344,910,14344,0,0,0.009327353624068656,2.7576424157740735,0,0,0,9.328223700480043e-5,FALSE,0.00032450122283933514,2020-10-29,8,0.05577244841048522,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD17-20_fr,biological_sample,17_20_fr,ok,,1,2020-10-29,14001,14001,0,12925,1076,12925,0,0,0,0,12925,0,14001,1076,14001,0,0,0.010269829996852265,2.565878293896195,0,0,0,1.0270884799260321e-4,FALSE,0.00032450122283933514,2020-10-29,8,0.05713877580172845,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD17-20_sn,biological_sample,17_20_sn,ok,,1,2020-10-29,13393,13393,0,13198,195,13198,0,0,0,0,13198,0,13393,195,13393,0,0,0.006515322211358858,4.229487902823374,0,0,0,6.515746733253006e-5,FALSE,0.00032450122283933514,2020-10-29,8,0.05973269618457403,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD17-20_th,biological_sample,17_20_th,ok,,1,2020-10-29,11180,11180,0,11166,14,11166,0,0,0,0,11166,0,11180,14,11180,0,0,0.004951935882474299,6.682824417093852,0,0,0,4.952181111307715e-5,FALSE,0.00032450122283933514,2020-10-29,7,0.0626118067978533,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD17-30_hc_E200K,biological_sample,17_30_hc,ok,,1,2020-11-24,17046,17045,0,17040,5,17040,0,0,1,0,17040,0,17045,5,17045,0,0,0.0026751065048416854,8.134174272137807,0,0,0,2.6751780687042175e-5,FALSE,2.267868386403027e-4,2020-11-24,7,0.04106776180698152,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD17-30_sn_E200K,biological_sample,17_30_sn,ok,,1,2020-11-24,17369,17369,0,16226,1143,16226,0,0,0,0,16226,0,17369,1143,17369,0,0,0.0078062825112430794,2.7210306232592028,0,0,0,7.806891939283207e-5,FALSE,2.267868386403027e-4,2020-11-24,7,0.04030168691346652,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD17-30_th,biological_sample,17_30_th,ok,,1,2020-10-29,13086,13086,0,12510,576,12510,0,0,0,0,12510,0,13086,576,13086,0,0,0.009028001022263974,3.123190574733792,0,0,0,9.028816143877744e-5,FALSE,0.00032450122283933514,2020-10-29,8,0.06113403637475164,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD17-31_bg,biological_sample,17_31_bg,ok,,1,2020-10-29,14283,14283,0,14037,246,14037,0,0,0,0,14037,0,14283,246,14283,0,0,0.006361557222059968,4.061493761930265,0,0,0,6.361961941909348e-5,FALSE,0.00032450122283933514,2020-10-29,8,0.05601064202198418,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD17-31_hc mixed with CJD17-32_cb,biological_sample,17_31_hc_mixed_with_cjd17_32_cb,ok,,1,2020-10-29,11521,11512,0,11221,291,11221,0,0,9,0,11221,0,11512,291,11512,0,0,0.008716084796025833,3.6778219813957125,0,0,0,8.716844563589532e-5,FALSE,0.00032450122283933514,2020-10-29,7,0.06080611535788742,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD17-31_sn,biological_sample,17_31_sn,ok,,1,2020-10-29,13482,13482,0,13154,328,13154,0,0,0,0,13154,0,13482,328,13482,0,0,0.007365472281422041,3.71609713302924,0,0,0,7.366014823202089e-5,FALSE,0.00032450122283933514,2020-10-29,8,0.05933837709538644,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD17-31_th,biological_sample,17_31_th,ok,,1,2020-10-29,13400,13400,2,13387,13,13385,0,2,0,0,13387,2,13400,13,13398,0.002151345564407914,2.603852838938408e-4,0.007803221881303182,6.938060628477522,1.4926487078985995e-4,2.151391848281015e-5,2.603859619005669e-6,7.80383083153821e-5,FALSE,0.00032450122283933514,2020-10-29,8,0.05970149253731343,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD17-32_fr,biological_sample,17_32_fr,ok,,1,2020-10-29,14468,14438,0,13801,637,13801,0,0,30,0,13801,0,14438,637,14438,0,0,0.008188558107163355,3.1208492431269423,0,0,0,8.18922868691291e-5,FALSE,0.00032450122283933514,2020-10-29,8,0.055409336473195736,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD17-32_hc,biological_sample,17_32_hc,ok,,1,2020-10-29,13821,13821,0,12956,865,12956,0,0,0,0,12956,0,13821,865,13821,0,0,0.00963297586338981,2.7712149466721474,0,0,0,9.63390389502672e-5,FALSE,0.00032450122283933514,2020-10-29,8,0.057882931770494174,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD17-32_th,biological_sample,17_32_th,ok,,1,2020-10-29,13285,13285,0,12177,1108,12177,0,0,0,0,12177,0,13285,1108,13285,0,0,0.011179710404210827,2.4840789908866845,0,0,0,1.1180960403204315e-4,FALSE,0.00032450122283933514,2020-10-29,8,0.06021829130598419,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD18-17_bg_E200K,biological_sample,18_17_bg,ok,,1,2020-10-15,13731,13730,0,12799,931,12799,0,0,1,0,12799,0,13730,931,13730,0,0,0.009985486123064814,2.6910792214849497,0,0,0,9.986483321971113e-5,FALSE,3.507591499929408e-4,2020-10-15,9,0.06554989075018208,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD18-17_cb_E200K,biological_sample,18_17_cb,ok,,1,2020-10-15,13786,13786,0,11406,2380,11406,0,0,0,0,11406,0,13786,2380,13786,0,0,0.01523429680256884,1.756553096780077,0,0,0,1.5236617994176748e-4,FALSE,3.507591499929408e-4,2020-10-15,9,0.06528362106484839,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD18-17_fr_E200K,biological_sample,18_17_fr,ok,,1,2020-10-15,15012,15008,0,14406,602,14406,0,0,4,0,14406,0,15008,602,15008,0,0,0.007644338049929475,3.2160812259371836,0,0,0,7.644922453645487e-5,FALSE,3.507591499929408e-4,2020-10-15,9,0.059968017057569295,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD18-17_hc_E200K,biological_sample,18_17_hc,ok,,1,2020-10-15,12780,12780,8,12731,49,12723,0,8,0,0,12731,8,12780,49,12772,0.011253132459526017,0.004853041127578976,0.022227290517055746,5.563816429820887,6.26174096853162e-4,1.1254398931945352e-4,4.853276659091277e-5,2.2232232139881905e-4,FALSE,3.507591499929408e-4,2020-10-15,8,0.06259780907668232,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD18-17_sn_E200K,biological_sample,18_17_sn,ok,,1,2020-10-15,13220,13219,0,13192,27,13192,0,0,1,0,13192,0,13219,27,13219,0,0,0.0045136756587923895,6.193573601575059,0,0,0,4.5138794006681646e-5,FALSE,3.507591499929408e-4,2020-10-15,8,0.06051894999621756,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD18-17_th_E200K,biological_sample,18_17_th,ok,,1,2020-10-15,9458,9433,0,7952,1481,7952,0,0,25,0,7952,0,9433,1481,9433,0,0,0.021123600309710257,1.8514966443820549,0,0,0,2.1128063317358596e-4,FALSE,3.507591499929408e-4,2020-10-15,7,0.07420756917205555,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD18-1_bg,biological_sample,18_1_bg,ok,,1,2020-10-29,13132,13086,0,12474,612,12474,0,0,46,0,12474,0,13086,612,13086,0,0,0.009206624888553202,3.0625659529173586,0,0,0,9.207472586015913e-5,FALSE,0.00032450122283933514,2020-10-29,8,0.06113403637475164,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD18-1_cb,biological_sample,18_1_cb,ok,,1,2020-10-29,12889,12888,8,12747,141,12739,0,8,1,0,12747,8,12888,141,12880,0.013749715816269763,0.005933138804229439,0.027125116740603816,4.51529203447864,6.20925198465699e-4,1.375160662310061e-4,5.933490846477297e-5,2.713247645651726e-4,FALSE,0.00032450122283933514,2020-10-29,8,0.06207324643078833,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD18-1_fr,biological_sample,18_1_fr,ok,,1,2020-10-29,11326,11252,0,10970,282,10970,0,0,74,0,10970,0,11252,282,11252,0,0,0.008896850603683351,3.6863940986716344,0,0,0,8.897642213618345e-5,FALSE,0.00032450122283933514,2020-10-29,7,0.06221116246000711,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD18-1_hc,biological_sample,18_1_hc,ok,,1,2020-10-29,12868,12831,0,12482,349,12482,0,0,37,0,12482,0,12831,349,12831,0,0,0.00797861157819409,3.604547474692591,0,0,0,7.979248211415739e-5,FALSE,0.00032450122283933514,2020-10-29,8,0.06234899851921129,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD18-24_bg_E200K,biological_sample,18_24_bg,ok,,1,2020-10-15,11973,11967,0,11652,315,11652,0,0,6,0,11652,0,11967,315,11967,0,0,0.008477809623573765,3.637335501747882,0,0,0,8.478528417071845e-5,FALSE,3.507591499929408e-4,2020-10-15,8,0.06685050555694827,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD18-24_cb_E200K,biological_sample,18_24_cb,ok,,1,2020-10-15,14620,14612,0,14544,68,14544,0,0,8,0,14544,0,14612,68,14612,0,0,0.00470548848334847,5.37009068273906,0,0,0,4.705709909986344e-5,FALSE,3.507591499929408e-4,2020-10-15,9,0.06159321105940323,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD18-24_fr_E200K,biological_sample,18_24_fr,ok,,1,2020-10-15,13599,13524,0,10589,2935,10589,0,0,75,0,10589,0,13524,2935,13524,0,0,0.01785467830188398,1.5277584315655799,0,0,0,1.7857866766546725e-4,FALSE,3.507591499929408e-4,2020-10-15,9,0.06654835847382432,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD18-24_hc_E200K,biological_sample,18_24_hc,ok,,1,2020-10-15,9892,9892,0,8157,1735,8157,0,0,0,0,8157,0,9892,1735,9892,0,0,0.021424908102878434,1.7407189362603472,0,0,0,2.142949935342181e-4,FALSE,3.507591499929408e-4,2020-10-15,7,0.07076425394257986,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD18-24_sn_E200K,biological_sample,18_24_sn,ok,,1,2020-10-15,13789,13789,0,13767,22,13767,0,0,0,0,13767,0,13789,22,13789,0,0,0.004162162133191275,6.4405839984834365,0,0,0,4.162335376338166e-5,FALSE,3.507591499929408e-4,2020-10-15,9,0.0652694176517514,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD18-31_bg_E200K,biological_sample,18_31_bg,ok,,1,2020-10-15,14913,14848,0,10060,4788,10060,0,0,65,0,10060,0,14848,4788,14848,0,0,0.02195186512513806,1.131752388348118,0,0,0,2.1956685027021148e-4,FALSE,3.507591499929408e-4,2020-10-15,9,0.060614224137931036,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD18-31_cb_E200K,biological_sample,18_31_cb,ok,,1,2020-10-15,12588,12567,0,11567,1000,11567,0,0,21,0,11567,0,12567,1000,12567,0,0,0.011599177118380011,2.531074330633007,0,0,0,1.1600522683552736e-4,FALSE,3.507591499929408e-4,2020-10-15,8,0.06365878889154133,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD18-31_fr_E200K,biological_sample,18_31_fr,ok,,1,2020-10-15,14168,14087,0,12352,1735,12352,0,0,81,0,12352,0,14087,1735,14087,0,0,0.012505182337217305,2.0942449728793466,0,0,0,1.2506746328650156e-4,FALSE,3.507591499929408e-4,2020-10-15,9,0.06388869170156883,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD18-31_sn_E200K,biological_sample,18_31_sn,ok,,1,2020-10-15,10489,10489,0,10473,16,10473,0,0,0,0,10473,0,10489,16,10489,0,0,0.005437613964590949,6.485493645721799,0,0,0,5.437909657125846e-5,FALSE,3.507591499929408e-4,2020-10-15,7,0.06673658118028411,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD18-5_bg,biological_sample,18_5_bg,ok,,1,2020-10-29,9523,9523,0,9329,194,9329,0,0,0,0,9329,0,9523,194,9523,0,0,0.00995411757286088,3.8936070451307185,0,0,0,9.955108516067075e-5,FALSE,0.00032450122283933514,2020-10-29,6,0.0630053554552137,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD18-5_bg_E200K,biological_sample,18_5_bg,ok,,1,2020-11-24,15922,15921,0,15921,0,15921,0,0,1,0,15921,0,15921,0,15921,0,0,1.794532972142741e-4,1000,0,0,0,1.7945361924971083e-6,FALSE,2.267868386403027e-4,2020-11-24,7,0.04396708749450411,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD18-5_cb,biological_sample,18_5_cb,ok,,1,2020-10-29,12565,12563,0,12563,0,12563,0,0,2,0,12563,0,12563,0,12563,0,0,2.3069364491031235e-4,1000,0,0,0,2.306941771071181e-6,FALSE,0.00032450122283933514,2020-10-29,8,0.06367905754994826,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD18-5_fr,biological_sample,18_5_fr,ok,,1,2020-10-29,11981,11968,0,11521,447,11521,0,0,13,0,11521,0,11968,447,11968,0,0,0.009378669666419058,3.2874331056006896,0,0,0,9.379549343368171e-5,FALSE,0.00032450122283933514,2020-10-29,7,0.05848930481283422,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD18-5_hc,biological_sample,18_5_hc,ok,,1,2020-10-29,12212,12212,0,11532,680,11532,0,0,0,0,11532,0,12212,680,12212,0,0,0.010461439281491663,2.8880815556846153,0,0,0,1.0462533813113828e-4,FALSE,0.00032450122283933514,2020-10-29,7,0.05732066819521782,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD18-5_sn,biological_sample,18_5_sn,ok,,1,2020-10-29,13395,13212,0,13212,0,13212,0,0,183,0,13212,0,13212,0,13212,0,0,0.00021868828543772319,1000,0,0,0,2.186887636844309e-6,FALSE,0.00032450122283933514,2020-10-29,8,0.060551014229488345,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD18-6_bg_E200K,biological_sample,18_6_bg,ok,,1,2020-10-15,13140,13128,0,11380,1748,11380,0,0,12,0,11380,0,13128,1748,13128,0,0,0.013937569557098697,2.0162750765544457,0,0,0,1.3939512386333463e-4,FALSE,3.507591499929408e-4,2020-10-15,8,0.06093845216331505,FALSE,FALSE,FALSE
ddPCRclust_template_native,"native template workflow, full ensemble",ddPCRclust,E200K,CJD18-6_cb_E200K,biological_sample,18_6_cb,ok,,1,2020-10-15,14041,14001,0,11581,2420,11581,0,0,40,0,11581,0,14001,2420,14001,0,0,0.015010527092531038,1.7553612154671931,0,0,0,1.5012780590028846e-4,FALSE,3.507591499929408e-4,2020-10-15,9,0.0642811227769445,FALSE,FALSE,FALSE
