run_id,assay,well,sample,sample_type,sample_key,mean_max_posterior,median_max_posterior,mean_entropy,posterior_rowsum_min,posterior_rowsum_max,low_confidence_droplets
2021-05-10_SNV_D178N,D178N,B07,03-132-fc,biological_sample,03_132_fc,0.9993880734876317,0.9998891604729352,0.002779875659114976,0.9999999999999999,1.0000000000000002,11
2021-05-10_SNV_D178N,D178N,C01,D178N,positive_control,d178n,0.9471084607265365,0.9997703472844721,0.1351387708875946,0.9999999999999999,1.0000000000000002,1296
2021-05-10_SNV_D178N,D178N,C04,03-112-ce,biological_sample,03_112_ce,0.9993495419753157,0.9998982558338139,0.0029652315939260854,0.9999999999999999,1.0000000000000002,13
2021-05-10_SNV_D178N,D178N,C07,03-132-hip,biological_sample,03_132_hip,0.9994068330030492,0.9998975103824562,0.0025933591415817,0.9999999999999999,1.0000000000000002,14
2021-05-10_SNV_D178N,D178N,D01,09-100-cau,biological_sample,09_100_cau,0.9993138699755619,0.9999045886055417,0.0030257475513918502,0.9999999999999999,1.0000000000000002,13
2021-05-10_SNV_D178N,D178N,D04,03-112-fc,biological_sample,03_112_fc,0.9993553705045225,0.9998739874995093,0.0028265784812631835,0.9999999999999999,1.0000000000000002,17
2021-05-10_SNV_D178N,D178N,D07,03-132-mdb,biological_sample,03_132_mdb,0.9994616630407581,0.9998937404265587,0.0024467274800863844,0.9999999999999999,1.0000000000000002,14
2021-05-10_SNV_D178N,D178N,E01,09-100-ce,biological_sample,09_100_ce,0.9990765807988398,0.9998946067173725,0.0035957798214442394,0.9999999999999999,1.0000000000000002,19
2021-05-10_SNV_D178N,D178N,E04,03-112-hip,biological_sample,03_112_hip,0.9994442485971309,0.9998918556428298,0.002429813237728956,0.9999999999999999,1.0000000000000002,14
2021-05-10_SNV_D178N,D178N,E07,03-132-th,biological_sample,03_132_th,0.9993829207358664,0.9998881015489188,0.0027552476501821756,0.9999999999999999,1.0000000000000002,11
2021-05-10_SNV_D178N,D178N,F01,09-100-fc,biological_sample,09_100_fc,0.9992642225856776,0.9998697682747477,0.003355123663419088,0.9999999999999999,1.0000000000000002,14
2021-05-10_SNV_D178N,D178N,F04,03-112-mdb,biological_sample,03_112_mdb,0.9993091557035751,0.9998668874670413,0.003005726596892261,0.9999999999999999,1.0000000000000002,14
2021-05-10_SNV_D178N,D178N,F07,04-045-cau,biological_sample,04_045_cau,0.9993666479819053,0.999860349428031,0.003020137922280603,0.9999999999999999,1.0000000000000002,12
2021-05-10_SNV_D178N,D178N,G01,09-100-hip,biological_sample,09_100_hip,0.9991225383391775,0.9998642892896763,0.003948893877616609,0.9999999999999999,1.0000000000000002,16
2021-05-10_SNV_D178N,D178N,G04,03-112-th,biological_sample,03_112_th,0.9992696885522458,0.9998944316724288,0.002668249528943886,0.9999999999999999,1.0000000000000002,21
2021-05-10_SNV_D178N,D178N,G07,04-045-ce,biological_sample,04_045_ce,0.9990075320058905,0.9998483356485444,0.004428172818103935,0.9999999999999999,1.0000000000000002,18
2021-05-10_SNV_D178N,D178N,H01,09-100-mdb,biological_sample,09_100_mdb,0.9991059804531525,0.9998354613824935,0.003845563604458353,0.9999999999999999,1.0000000000000002,20
2021-05-10_SNV_D178N,D178N,H04,03-132-cau,biological_sample,03_132_cau,0.9992886008884863,0.9999042642452487,0.0025234580142924653,0.9999999999999999,1.0000000000000002,20
2021-05-10_SNV_D178N,D178N,H07,04-045-fc,biological_sample,04_045_fc,0.9993250410209413,0.9998491268957347,0.00330359721738282,0.9999999999999999,1.0000000000000002,9
2021-05-20_SNV_D178N,D178N,A01,NTC,NTC,ntc,0.9838488308285758,0.9999419932019034,0.0417160293432884,0.9999999999999999,1.0000000000000002,416
2021-05-20_SNV_D178N,D178N,A04,04-045-hip,biological_sample,04_045_hip,0.9993724097606737,0.9998791374067615,0.002835813374631861,0.9999999999999999,1.0000000000000002,16
2021-05-20_SNV_D178N,D178N,A07,20-357-th,biological_sample,20_357_th,0.9994196982099894,0.9999061150034027,0.002402281775995222,0.9999999999999999,1.0000000000000002,14
2021-05-20_SNV_D178N,D178N,A10,929474-sn,biological_sample,929474_sn,0.9991889164378667,0.9998251040646031,0.0038557148848150087,0.9999999999999999,1.0000000000000002,18
2021-05-20_SNV_D178N,D178N,B01,WT,WT_control,wt,0.995427686646954,0.9998709254381475,0.01267921466509014,0.9999999999999999,1.0000000000000002,108
2021-05-20_SNV_D178N,D178N,B04,04-045-mdb,biological_sample,04_045_mdb,0.9993087930580975,0.9998552656514477,0.003317273098237821,0.9999999999999999,1.0000000000000002,13
2021-05-20_SNV_D178N,D178N,B07,20-169-cau,biological_sample,20_169_cau,0.9995697183764761,0.9999076648507903,0.0019306687635857504,0.9999999999999999,1.0000000000000002,9
2021-05-20_SNV_D178N,D178N,B10,17-13-bg,biological_sample,17_13_bg,0.9992002545469105,0.9998835709107914,0.0029539312331030372,0.9999999999999999,1.0000000000000002,22
2021-05-20_SNV_D178N,D178N,C01,D178,positive_control,d178,0.9483736610583574,0.9995020878577652,0.13332875123270438,0.9999999999999999,1.0000000000000002,1315
2021-05-20_SNV_D178N,D178N,C04,04-045-th,biological_sample,04_045_th,0.9993127619531076,0.9998496263115637,0.0032394851735508367,0.9999999999999999,1.0000000000000002,13
2021-05-20_SNV_D178N,D178N,C07,20-169-ce,biological_sample,20_169_ce,0.9993539187308034,0.999896558253552,0.002519748775545281,0.9999999999999999,1.0000000000000002,17
2021-05-20_SNV_D178N,D178N,C10,17-8-cb,biological_sample,17_8_cb,0.9992185314484927,0.9997811562258795,0.004300077825438574,0.9999999999999999,1.0000000000000002,11
2021-05-20_SNV_D178N,D178N,D01,19-082-ce,biological_sample,19_082_ce,0.9993702649826751,0.9998814738844916,0.002794944982610583,0.9999999999999999,1.0000000000000002,12
2021-05-20_SNV_D178N,D178N,D04,20-357-cau,biological_sample,20_357_cau,0.9987620850938256,0.9998810315152429,0.004215008546120379,0.9999999999999999,1.0000000000000002,36
2021-05-20_SNV_D178N,D178N,D07,20-169-fc,biological_sample,20_169_fc,0.9995271879214407,0.999898030838066,0.0020721358314430833,0.9999999999999999,1.0000000000000002,12
2021-05-20_SNV_D178N,D178N,D10,17-8-fr,biological_sample,17_8_fr,0.9993204244794923,0.9998453381272701,0.0032279816885435264,0.9999999999999999,1.0000000000000002,16
2021-05-20_SNV_D178N,D178N,E01,19-082-fc,biological_sample,19_082_fc,0.9992485724867339,0.9998587909883916,0.0033445522536447365,0.9999999999999999,1.0000000000000002,18
2021-05-20_SNV_D178N,D178N,E04,20-357-ce,biological_sample,20_357_ce,0.9992238958672279,0.9998797324302282,0.0030748124893783344,0.9999999999999999,1.0000000000000002,24
2021-05-20_SNV_D178N,D178N,E07,20-169-hip,biological_sample,20_169_hip,0.9994458732274882,0.9998917235845336,0.002705204932720699,0.9999999999999999,1.0000000000000002,5
2021-05-20_SNV_D178N,D178N,F01,19-082-hip,biological_sample,19_082_hip,0.9988723777496213,0.9998915768724672,0.004071716787760226,0.9999999999999999,1.0000000000000002,36
2021-05-20_SNV_D178N,D178N,F04,20-357-fc,biological_sample,20_357_fc,0.9994870026123734,0.9998778250679092,0.0025267823518565513,0.9999999999999999,1.0000000000000002,9
2021-05-20_SNV_D178N,D178N,F07,20-169-mdb,biological_sample,20_169_mdb,0.9991516966575994,0.9998819395973945,0.0035315469765991522,0.9999999999999999,1.0000000000000002,18
2021-05-20_SNV_D178N,D178N,G01,19-082-mdb,biological_sample,19_082_mdb,0.9992802754347796,0.9998574962816006,0.0032543273440780087,0.9999999999999999,1.0000000000000002,16
2021-05-20_SNV_D178N,D178N,G04,20-357-hip,biological_sample,20_357_hip,0.9993681455577511,0.9998882858839315,0.0026248081840824144,0.9999999999999999,1.0000000000000002,16
2021-05-20_SNV_D178N,D178N,G07,20-169-th,biological_sample,20_169_th,0.9982836171672539,0.9998971649956128,0.005210599454729174,0.9999999999999999,1.0000000000000002,50
2021-05-20_SNV_D178N,D178N,H01,19-082-th,biological_sample,19_082_th,0.9994517538259932,0.999867112653996,0.0026872747744057825,0.9999999999999999,1.0000000000000002,12
2021-05-20_SNV_D178N,D178N,H04,20-357-mdb,biological_sample,20_357_mdb,0.999426698870243,0.9998644438968144,0.0028933470367039503,0.9999999999999999,1.0000000000000002,10
2021-05-20_SNV_D178N,D178N,H07,19-082-cau,biological_sample,19_082_cau,0.9982834020206756,0.9998747785950957,0.005517595554401212,0.9999999999999999,1.0000000000000002,53
2021-10-14_SNV_D178N,D178N,A01,NTC,NTC,ntc,0.9964432169201854,0.999952307703158,0.009079680758580087,0.9999999999999999,1.0000000000000002,113
2021-10-14_SNV_D178N,D178N,B01,WT,WT_control,wt,0.9985651700102732,0.9998258973269577,0.0046053601334016675,0.9999999999999999,1.0000000000000002,41
2021-10-14_SNV_D178N,D178N,C01,D178N-mut,positive_control,,0.9172056605264187,0.9996996087778376,0.1775239877158554,0.9999999999999999,1.0000000000000002,2201
2021-10-14_SNV_D178N,D178N,D01,18-31-fr,biological_sample,18_31_fr,0.9982263172332563,0.9998382390881189,0.005443612594800902,0.9999999999999999,1.0000000000000002,47
2021-10-14_SNV_D178N,D178N,E01,238501-sn,biological_sample,238501_sn,0.9994336880195195,0.9998382737074817,0.0028354719298299383,0.9999999999999999,1.0000000000000002,6
2020-10-12_SNV_E200K,E200K,A02,NTC_E200K,NTC,ntc,0.999324422459199,0.9997473200581402,0.004036361265742183,0.9999999999999999,1.0000000000000002,6
2020-10-12_SNV_E200K,E200K,A08,CJD15-1_fr_E200K,biological_sample,15_1_fr,0.9966541640148401,0.9996062915699843,0.012120289355830911,0.9999999999999999,1.0000000000000002,81
2020-10-12_SNV_E200K,E200K,B02,WT_E200K,WT_control,wt,0.996533205752697,0.9980304382739242,0.019642047914577826,0.9999999999999999,1.0000000000000002,20
2020-10-12_SNV_E200K,E200K,B05,CJD15-27_cb_E200K,biological_sample,15_27_cb,0.998716610916114,0.99973801474723345,0.006561385658147127,0.9999999999999999,1.0000000000000002,15
2020-10-12_SNV_E200K,E200K,C02,Mut_E200K,positive_control,mut,0.9888420332558874,0.999944667273285,0.034311201603625364,0.9999999999999999,1.0000000000000002,203
2020-10-12_SNV_E200K,E200K,D05,CJD15-27_pons_E200K,biological_sample,15_27_ps,0.9965102537538146,0.9996790835501509,0.01244658835103741,0.9999999999999999,1.0000000000000002,66
2020-10-15_SNV_E200K,E200K,A02,NTC_E200K,NTC,ntc,0.9975563077230641,0.9999669273671259,0.006194637948446283,0.9999999999999999,1.0000000000000002,31
2020-10-15_SNV_E200K,E200K,A04,CJD18-6_bg_E200K,biological_sample,18_6_bg,0.9989970542944474,0.9996598366078732,0.005662325071375247,0.9999999999999999,1.0000000000000002,11
2020-10-15_SNV_E200K,E200K,A06,CJD18-17_bg_E200K,biological_sample,18_17_bg,0.9971126697148667,0.9995756532671836,0.012788247616467952,0.9999999999999999,1.0000000000000002,38
2020-10-15_SNV_E200K,E200K,A08,CJD18-24_bg_E200K,biological_sample,18_24_bg,0.99583488225077,0.9996303352316576,0.013424621538304267,0.9999999999999999,1.0000000000000002,80
2020-10-15_SNV_E200K,E200K,A10,CJD18-31_bg_E200K,biological_sample,18_31_bg,0.9963111740031921,0.9996505347962263,0.012612359063768643,0.9999999999999999,1.0000000000000002,87
2020-10-15_SNV_E200K,E200K,B02,WT_E200K,WT_control,wt,0.9975265259371937,0.9997203852478542,0.008380198594901984,0.9999999999999999,1.0000000000000002,47
2020-10-15_SNV_E200K,E200K,B04,CJD18-6_cb_E200K,biological_sample,18_6_cb,0.9983975915154693,0.9995899973393045,0.008114604810046567,0.9999999999999999,1.0000000000000002,20
2020-10-15_SNV_E200K,E200K,B06,CJD18-17_cb_E200K,biological_sample,18_17_cb,0.9984725435106475,0.999718854482899,0.006661972138607567,0.9999999999999999,1.0000000000000002,23
2020-10-15_SNV_E200K,E200K,B08,CJD18-24_cb_E200K,biological_sample,18_24_cb,0.9980761833665163,0.9997046243053774,0.007345269191998637,0.9999999999999999,1.0000000000000002,38
2020-10-15_SNV_E200K,E200K,B10,CJD18-31_cb_E200K,biological_sample,18_31_cb,0.9894019978949962,0.9996036382544603,0.03187672220364298,0.9999999999999999,1.0000000000000002,208
2020-10-15_SNV_E200K,E200K,C02,Mut_E200K,positive_control,mut,0.9853669374312817,0.9999676103799815,0.03208395602941245,0.9999999999999999,1.0000000000000002,384
2020-10-15_SNV_E200K,E200K,C04,CJD18-6_fr_E200K,biological_sample,18_6_fr,0.9981566681621803,0.99962691886643,0.007757550102546089,0.9999999999999999,1.0000000000000002,27
2020-10-15_SNV_E200K,E200K,C06,CJD18-17_fr_E200K,biological_sample,18_17_fr,0.9964112243879109,0.9996960921637132,0.013613259421160248,0.9999999999999999,1.0000000000000002,62
2020-10-15_SNV_E200K,E200K,C08,CJD18-24_fr_E200K,biological_sample,18_24_fr,0.9961967134567593,0.9996742161095671,0.013065858543433763,0.9999999999999999,1.0000000000000002,75
2020-10-15_SNV_E200K,E200K,C10,CJD18-31_fr_E200K,biological_sample,18_31_fr,0.9950918966879897,0.9996140537156784,0.01580711427520731,0.9999999999999999,1.0000000000000002,111
2020-10-15_SNV_E200K,E200K,D04,CJD18-6_hc_E200K,biological_sample,18_6_hc,0.9963695914250785,0.9995887828834671,0.012686372480189717,0.9999999999999999,1.0000000000000002,53
2020-10-15_SNV_E200K,E200K,D06,CJD18-17_hc_E200K,biological_sample,18_17_hc,0.9981019601034878,0.9997163634598283,0.006711245693087984,0.9999999999999999,1.0000000000000002,41
2020-10-15_SNV_E200K,E200K,D08,CJD18-24_hc_E200K,biological_sample,18_24_hc,0.9937983608999842,0.9996322995965881,0.019947103206162074,0.9999999999999999,1.0000000000000002,92
2020-10-15_SNV_E200K,E200K,E04,CJD18-6_sn_E200K,biological_sample,18_6_sn,0.9987682484529425,0.9996850801708572,0.005580245104926097,0.9999999999999999,1.0000000000000002,19
2020-10-15_SNV_E200K,E200K,E06,CJD18-17_sn_E200K,biological_sample,18_17_sn,0.9984288870869502,0.9997201677636538,0.00640452780227253,0.9999999999999999,1.0000000000000002,28
2020-10-15_SNV_E200K,E200K,E08,CJD18-24_sn_E200K,biological_sample,18_24_sn,0.9977659018768513,0.9997235222226155,0.007880858786522848,0.9999999999999999,1.0000000000000002,48
2020-10-15_SNV_E200K,E200K,E10,CJD18-31_sn_E200K,biological_sample,18_31_sn,0.9957655688040439,0.9997261346670829,0.012161262844538624,0.9999999999999999,1.0000000000000002,82
2020-10-15_SNV_E200K,E200K,F04,CJD18-6_th_E200K,biological_sample,18_6_th,0.9969827636981262,0.9997250497175557,0.010021655289644956,0.9999999999999999,1.0000000000000002,45
2020-10-15_SNV_E200K,E200K,F06,CJD18-17_th_E200K,biological_sample,18_17_th,0.997732232425412,0.9996350563906482,0.008952944406220643,0.9999999999999999,1.0000000000000002,31
2020-10-22_SNV_E200K,E200K,A02,NTC_E200K,NTC,ntc,0.998459976197087,0.9997073975839782,0.008873643295602729,0.9999999999999999,1.0000000000000002,5
2020-10-22_SNV_E200K,E200K,A04,CJD13-21_bg_E200K,biological_sample,13_21_bg,0.9962849329312952,0.9994480338382051,0.013898156684542261,0.9999999999999999,1.0000000000000002,85
2020-10-22_SNV_E200K,E200K,A06,CJD14-24_bg_E200K,biological_sample,14_24_bg,0.998670599458732,0.9996724700214081,0.006139732984560344,0.9999999999999999,1.0000000000000002,22
2020-10-22_SNV_E200K,E200K,A08,CJD20-08_bg_E200K,biological_sample,20_08_bg,0.9985028784547615,0.9996476306886335,0.006873878502181552,0.9999999999999999,1.0000000000000002,23
2020-10-22_SNV_E200K,E200K,A10,CJD19-29_fr_E200K,biological_sample,19_29_fr,0.9969330475155832,0.999743992276608,0.010104901080300401,0.9999999999999999,1.0000000000000002,78
2020-10-22_SNV_E200K,E200K,B02,WT_E200K,WT_control,wt,0.9993462342317203,0.9997382022202765,0.0033288809606403743,0.9999999999999999,1.0000000000000002,11
2020-10-22_SNV_E200K,E200K,B04,CJD13-21_cb_E200K,biological_sample,13_21_cb,0.9988658101656032,0.9996724930605623,0.005409084825948669,0.9999999999999999,1.0000000000000002,17
2020-10-22_SNV_E200K,E200K,B06,CJD14-24_cb_E200K,biological_sample,14_24_cb,0.9990010450043676,0.9997512882556091,0.004302696340681716,0.9999999999999999,1.0000000000000002,18
2020-10-22_SNV_E200K,E200K,B08,CJD20-08_cb_E200K,biological_sample,20_08_cb,0.9987444055131688,0.9997090970469851,0.005804682418820073,0.9999999999999999,1.0000000000000002,20
2020-10-22_SNV_E200K,E200K,C02,E200K-mut,positive_control,,0.9655511626239647,0.9999509118077766,0.07101350303437398,0.9999999999999999,1.0000000000000002,1264
2020-10-22_SNV_E200K,E200K,C04,CJD13-21_fr_E200K,biological_sample,13_21_fr,0.9989963023109822,0.9996840520215566,0.004936286211045598,0.9999999999999999,1.0000000000000002,14
2020-10-22_SNV_E200K,E200K,C06,CJD14-24_fr_E200K,biological_sample,14_24_fr,0.9983937618588823,0.9997327912324245,0.005902101193301311,0.9999999999999999,1.0000000000000002,42
2020-10-22_SNV_E200K,E200K,C08,CJD20-08_fr_E200K,biological_sample,20_08_fr,0.9987208270703891,0.9995640801157435,0.006362055941251576,0.9999999999999999,1.0000000000000002,21
2020-10-22_SNV_E200K,E200K,D04,CJD13-21_sn_E200K,biological_sample,13_21_sn,0.9974048029314818,0.999609152888185,0.009309747353170857,0.9999999999999999,1.0000000000000002,49
2020-10-22_SNV_E200K,E200K,D06,CJD14-24_hc_E200K,biological_sample,14_24_hc,0.997679503376326,0.9996893500347845,0.00860769407627768,0.9999999999999999,1.0000000000000002,53
2020-10-22_SNV_E200K,E200K,D08,CJD20-08_sn_E200K,biological_sample,20_08_sn,0.9966183891760465,0.9997244018232242,0.010570410093390627,0.9999999999999999,1.0000000000000002,86
2020-10-22_SNV_E200K,E200K,E04,CJD13-21_th_E200K,biological_sample,13_21_th,0.9988242963577518,0.9998611058288147,0.004698124341932066,0.9999999999999999,1.0000000000000002,26
2020-10-22_SNV_E200K,E200K,E06,CJD14-24_sn_E200K,biological_sample,14_24_sn,0.9983404192159775,0.9996771581071768,0.006893881387971961,0.9999999999999999,1.0000000000000002,32
2020-10-22_SNV_E200K,E200K,E08,CJD20-08_th_E200K,biological_sample,20_08_th,0.9985157603821642,0.9997619918088996,0.005259148629741779,0.9999999999999999,1.0000000000000002,37
2020-10-22_SNV_E200K,E200K,F06,CJD14-24_th_E200K,biological_sample,14_24_th,0.9985990611607197,0.9995998376772711,0.007516737739918516,0.9999999999999999,1.0000000000000002,13
2020-10-29_SNV_E200K,E200K,A02,CJD17-20_bg,biological_sample,17_20_bg,0.9974724408018592,0.9996059682293241,0.01074666937987579,0.9999999999999999,1.0000000000000002,31
2020-10-29_SNV_E200K,E200K,A06,CJD17-31_bg,biological_sample,17_31_bg,0.998817486835912,0.999682170032869,0.005836803204192484,0.9999999999999999,1.0000000000000002,17
2020-10-29_SNV_E200K,E200K,A08,CJD17-32_bg,biological_sample,17_32_bg,0.9959185615870197,0.9992107879922885,0.019375582717209645,0.9999999999999999,1.0000000000000002,24
2020-10-29_SNV_E200K,E200K,A10,CJD18-5_bg,biological_sample,18_5_bg,0.9980962563548501,0.9996501194696944,0.007142791855158048,0.9999999999999999,1.0000000000000002,29
2020-10-29_SNV_E200K,E200K,B02,CJD17-20_cb,biological_sample,17_20_cb,0.9971482314665457,0.999704146662223,0.009962366762683193,0.9999999999999999,1.0000000000000002,61
2020-10-29_SNV_E200K,E200K,B06,CJD17-31_hc mixed with CJD17-32_cb,biological_sample,17_31_hc_mixed_with_cjd17_32_cb,0.9990559710386899,0.9997077935001164,0.004426114194926001,0.9999999999999999,1.0000000000000002,15
2020-10-29_SNV_E200K,E200K,B10,CJD18-5_cb,biological_sample,18_5_cb,0.996400060899808,0.9993723156448474,0.015904386922746008,0.9999999999999999,1.0000000000000002,32
2020-10-29_SNV_E200K,E200K,C02,CJD17-20_fr,biological_sample,17_20_fr,0.9824224817363256,0.9991198682726002,0.050467340885877086,0.9999999999999999,1.0000000000000002,398
2020-10-29_SNV_E200K,E200K,C06,CJD17-31_sn,biological_sample,17_31_sn,0.9945522050601221,0.9996024202248772,0.016766530011202953,0.9999999999999999,1.0000000000000002,128
2020-10-29_SNV_E200K,E200K,C08,CJD17-32_fr,biological_sample,17_32_fr,0.9966595323834136,0.9996239733928756,0.011918398273644847,0.9999999999999999,1.0000000000000002,73
2020-10-29_SNV_E200K,E200K,C10,CJD18-5_fr,biological_sample,18_5_fr,0.9959284381372276,0.9993589632774149,0.01602628825309356,0.9999999999999999,1.0000000000000002,60
2020-10-29_SNV_E200K,E200K,D02,CJD17-20_sn,biological_sample,17_20_sn,0.9748463435056183,0.9990867507963707,0.06843079103384174,0.9999999999999999,1.0000000000000002,580
2020-10-29_SNV_E200K,E200K,D06,CJD17-31_th,biological_sample,17_31_th,0.9900087104451354,0.9993344070937267,0.032091099590606,0.9999999999999999,1.0000000000000002,195
2020-10-29_SNV_E200K,E200K,D08,CJD17-32_hc,biological_sample,17_32_hc,0.9983014394606533,0.9994885359624457,0.009245106368976774,0.9999999999999999,1.0000000000000002,13
2020-10-29_SNV_E200K,E200K,D10,CJD18-5_hc,biological_sample,18_5_hc,0.9971742369199388,0.9993821076352791,0.012953320452544142,0.9999999999999999,1.0000000000000002,35
2020-10-29_SNV_E200K,E200K,E02,CJD17-20_th,biological_sample,17_20_th,0.997682818249615,0.9996019225380519,0.00885880257551865,0.9999999999999999,1.0000000000000002,39
2020-10-29_SNV_E200K,E200K,E04,CJD17-30_th,biological_sample,17_30_th,0.9933152622813566,0.9988670139243403,0.027109128736764816,0.9999999999999999,1.0000000000000002,80
2020-10-29_SNV_E200K,E200K,E06,CJD18-1_bg,biological_sample,18_1_bg,0.993456460445149,0.998827726736061,0.026296065991346207,0.9999999999999999,1.0000000000000002,85
2020-10-29_SNV_E200K,E200K,E08,CJD17-32_sn,biological_sample,17_32_sn,0.9981153508911381,0.9996915183593841,0.007261753968436279,0.9999999999999999,1.0000000000000002,41
2020-10-29_SNV_E200K,E200K,E10,CJD18-5_sn,biological_sample,18_5_sn,0.9984011448824827,0.9996773071286966,0.006024019644204301,0.9999999999999999,1.0000000000000002,35
2020-10-29_SNV_E200K,E200K,F02,NTC,NTC,ntc,0.9978731627394253,0.9999727484783925,0.005325400873429407,0.9999999999999999,1.0000000000000002,62
2020-10-29_SNV_E200K,E200K,F06,CJD18-1_cb,biological_sample,18_1_cb,0.98242019663902,0.9994453741445544,0.049075752442125496,0.9999999999999999,1.0000000000000002,381
2020-10-29_SNV_E200K,E200K,F08,CJD17-32_th,biological_sample,17_32_th,0.9950106299386823,0.9993202335766458,0.018919726354565573,0.9999999999999999,1.0000000000000002,82
2020-10-29_SNV_E200K,E200K,G02,WT,WT_control,wt,0.9097275912188165,0.9876073912438604,0.20478473386521034,0.9999999999999999,1.0000000000000002,2210
2020-10-29_SNV_E200K,E200K,G06,CJD18-1_fr,biological_sample,18_1_fr,0.9922925937711563,0.999461300171034,0.02402466123795597,0.9999999999999999,1.0000000000000002,137
2020-10-29_SNV_E200K,E200K,H02,E200K-mut,positive_control,,0.9891707631083065,0.9999529912837563,0.02433702204541723,0.9999999999999999,1.0000000000000002,309
2020-10-29_SNV_E200K,E200K,H06,CJD18-1_hc,biological_sample,18_1_hc,0.9968525277453616,0.9993358882882735,0.014257039700288738,0.9999999999999999,1.0000000000000002,36
2020-11-05_SNV_E200K,E200K,A02,CJD17-15_fr,biological_sample,17_15_fr,0.9979944363282515,0.999390600125518,0.010645747970711966,0.9999999999999999,1.0000000000000002,21
2020-11-05_SNV_E200K,E200K,A06,CJD17-11_bg,biological_sample,17_11_bg,0.9991649277804329,0.9996746256833247,0.005026111417207231,0.9999999999999999,1.0000000000000002,9
2020-11-05_SNV_E200K,E200K,A08,CJD17-5_cb,biological_sample,17_5_cb,0.9986050102638003,0.999526663721496,0.008261925190615915,0.9999999999999999,1.0000000000000002,10
2020-11-05_SNV_E200K,E200K,A10,CJD17-34_bg,biological_sample,17_34_bg,0.998668380182544,0.999697177162042,0.0066316740224427765,0.9999999999999999,1.0000000000000002,19
2020-11-05_SNV_E200K,E200K,B04,CJD17-13_cb,biological_sample,17_13_cb,0.9882767912762298,0.997561752372821,0.046051661349891464,0.9999999999999999,1.0000000000000002,166
2020-11-05_SNV_E200K,E200K,B08,CJD17-5_fr,biological_sample,17_5_fr,0.9988089238460726,0.9994977383708137,0.007529189183933431,0.9999999999999999,1.0000000000000002,8
2020-11-05_SNV_E200K,E200K,C04,CJD17-13_hc,biological_sample,17_13_hc,0.9984801585419223,0.9994350945309928,0.009078451009783276,0.9999999999999999,1.0000000000000002,12
2020-11-05_SNV_E200K,E200K,C06,CJD17-11_fr,biological_sample,17_11_fr,0.9985565216572747,0.9993785523731165,0.009074086129563445,0.9999999999999999,1.0000000000000002,6
2020-11-05_SNV_E200K,E200K,C08,CJD17-5_th,biological_sample,17_5_th,0.9992251741665865,0.9996974088420236,0.004500521837469726,0.9999999999999999,1.0000000000000002,13
2020-11-05_SNV_E200K,E200K,C10,CJD17-34_fr,biological_sample,17_34_fr,0.9992215066914668,0.999683475475597,0.004729250618130461,0.9999999999999999,1.0000000000000002,7
2020-11-05_SNV_E200K,E200K,D04,CJD17-13_sn,biological_sample,17_13_sn,0.996950455662444,0.9995947608668977,0.011751757918094968,0.9999999999999999,1.0000000000000002,70
2020-11-05_SNV_E200K,E200K,D06,CJD17-11_hc,biological_sample,17_11_hc,0.9994147525883734,0.9996810815117408,0.004126479656737709,0.9999999999999999,1.0000000000000002,5
2020-11-05_SNV_E200K,E200K,D08,CJD17-8_bg,biological_sample,17_8_bg,0.9993435169124523,0.9997175066664253,0.003744744899278197,0.9999999999999999,1.0000000000000002,14
2020-11-05_SNV_E200K,E200K,E02,CJD17-15_th,biological_sample,17_15_th,0.9982845544166049,0.9992215356897584,0.009712073291573593,0.9999999999999999,1.0000000000000002,23
2020-11-05_SNV_E200K,E200K,E04,CJD17-13_th,biological_sample,17_13_th,0.9969497319261249,0.9996367884584203,0.010105366386095434,0.9999999999999999,1.0000000000000002,86
2020-11-05_SNV_E200K,E200K,E06,CJD17-12_bg,biological_sample,17_12_bg,0.998975490405019,0.999597765113458,0.006272196010417384,0.9999999999999999,1.0000000000000002,10
2020-11-05_SNV_E200K,E200K,F02,NTC,NTC,ntc,0.9999004309460278,0.9999761277300275,5.871943614641331e-4,0.9999999999999999,1.0000000000000002,1
2020-11-05_SNV_E200K,E200K,F06,CJD17-12_fr,biological_sample,17_12_fr,0.9985811685160868,0.9995719358895963,0.007589855867855389,0.9999999999999999,1.0000000000000002,16
2020-11-05_SNV_E200K,E200K,G02,WT,WT_control,wt,0.9992569951078201,0.9997386943906614,0.004011525489737135,0.9999999999999999,1.0000000000000002,12
2020-11-05_SNV_E200K,E200K,G06,CJD17-12_sn,biological_sample,17_12_sn,0.9964339620021511,0.9991530610728803,0.016887580315243338,0.9999999999999999,1.0000000000000002,41
2020-11-05_SNV_E200K,E200K,H02,E200K-mut,positive_control,,0.9652825521210108,0.9999696930091322,0.07555136354990119,0.9999999999999999,1.0000000000000002,1290
2020-11-24_SNV_E200K,E200K,A02,CJD17-30_bg_E200K,biological_sample,17_30_bg,0.9988237160080407,0.9994260668687446,0.007691703366946281,0.9999999999999999,1.0000000000000002,6
2020-11-24_SNV_E200K,E200K,A08,CJD18-5_bg_E200K,biological_sample,18_5_bg,0.9985805578646698,0.9996171807956407,0.006592240563403846,0.9999999999999999,1.0000000000000002,29
2020-11-24_SNV_E200K,E200K,B02,CJD17-30_fr_E200K,biological_sample,17_30_fr,0.9990162725209218,0.9996397064222875,0.005316425186369444,0.9999999999999999,1.0000000000000002,14
