run_id,assay,well,sample,sample_type,sample_key,run_date,source_peak_data_json,source_peak_metadata_json,method_id,method_variant,n_total_droplets,n_accepted_droplets,n_nn,n_wt_only,n_mut_only,n_double_positive,n_rain,n_unclassified,n_mut_expected,n_wt_expected,classification_status,classification_message,method_parameters_json
2021-03-29_SNV_P102L,P102L,C12,14-2-th,biological_sample,14_2_th,2021-03-29,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-03-29/SNV_P102L/PeakData/C12.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-03-29/SNV_P102L/PeakMetaData/C12.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,17937,17922,138,17751,0,33,15,0,33,17784,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-03-29_SNV_P102L,P102L,D03,17-31-fr,biological_sample,17_31_fr,2021-03-29,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-03-29/SNV_P102L/PeakData/D03.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-03-29/SNV_P102L/PeakMetaData/D03.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16633,16605,1431,15149,1,24,28,0,25,15173,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-03-29_SNV_P102L,P102L,D06,17-12-hc,biological_sample,17_12_hc,2021-03-29,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-03-29/SNV_P102L/PeakData/D06.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-03-29/SNV_P102L/PeakMetaData/D06.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15134,15105,635,14451,1,18,29,0,19,14469,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-03-29_SNV_P102L,P102L,D12,15-6-bg,biological_sample,15_6_bg,2021-03-29,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-03-29/SNV_P102L/PeakData/D12.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-03-29/SNV_P102L/PeakMetaData/D12.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16887,16874,259,16586,0,29,13,0,29,16615,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-03-29_SNV_P102L,P102L,E03,18-1-sn,biological_sample,18_1_sn,2021-03-29,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-03-29/SNV_P102L/PeakData/E03.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-03-29/SNV_P102L/PeakMetaData/E03.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15207,15156,140,14991,0,25,51,0,25,15016,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-03-29_SNV_P102L,P102L,E06,17-5-bg,biological_sample,17_5_bg,2021-03-29,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-03-29/SNV_P102L/PeakData/E06.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-03-29/SNV_P102L/PeakMetaData/E06.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16438,16398,959,15426,1,12,40,0,13,15438,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-03-29_SNV_P102L,P102L,E12,15-6-cb,biological_sample,15_6_cb,2021-03-29,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-03-29/SNV_P102L/PeakData/E12.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-03-29/SNV_P102L/PeakMetaData/E12.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16143,16126,498,15611,0,17,17,0,17,15628,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-03-29_SNV_P102L,P102L,F03,18-1-th,biological_sample,18_1_th,2021-03-29,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-03-29/SNV_P102L/PeakData/F03.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-03-29/SNV_P102L/PeakMetaData/F03.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16853,16837,22,16780,0,35,16,0,35,16815,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-03-29_SNV_P102L,P102L,F06,17-5-hc,biological_sample,17_5_hc,2021-03-29,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-03-29/SNV_P102L/PeakData/F06.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-03-29/SNV_P102L/PeakMetaData/F06.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16450,16422,276,16123,0,23,28,0,23,16146,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-03-29_SNV_P102L,P102L,F12,15-6-fr,biological_sample,15_6_fr,2021-03-29,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-03-29/SNV_P102L/PeakData/F12.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-03-29/SNV_P102L/PeakMetaData/F12.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16536,16516,916,15576,0,24,20,0,24,15600,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-03-29_SNV_P102L,P102L,G03,17-13-fr,biological_sample,17_13_fr,2021-03-29,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-03-29/SNV_P102L/PeakData/G03.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-03-29/SNV_P102L/PeakMetaData/G03.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,14407,14386,414,13950,1,21,21,0,22,13971,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-03-29_SNV_P102L,P102L,G06,17-5-sn,biological_sample,17_5_sn,2021-03-29,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-03-29/SNV_P102L/PeakData/G06.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-03-29/SNV_P102L/PeakMetaData/G06.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15710,15679,872,14788,0,19,31,0,19,14807,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-03-29_SNV_P102L,P102L,G12,15-6-hc,biological_sample,15_6_hc,2021-03-29,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-03-29/SNV_P102L/PeakData/G12.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-03-29/SNV_P102L/PeakMetaData/G12.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15867,15849,34,15789,0,26,18,0,26,15815,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-03-29_SNV_P102L,P102L,H03,17-13-th,biological_sample,17_13_th,2021-03-29,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-03-29/SNV_P102L/PeakData/H03.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-03-29/SNV_P102L/PeakMetaData/H03.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15092,15062,667,14374,0,21,30,0,21,14395,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-03-29_SNV_P102L,P102L,H06,17-8-hc,biological_sample,17_8_hc,2021-03-29,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-03-29/SNV_P102L/PeakData/H06.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-03-29/SNV_P102L/PeakMetaData/H06.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16207,16140,170,15949,0,21,67,0,21,15970,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-03-29_SNV_P102L,P102L,H12,15-6-sn,biological_sample,15_6_sn,2021-03-29,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-03-29/SNV_P102L/PeakData/H12.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-03-29/SNV_P102L/PeakMetaData/H12.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15535,15485,14,15437,0,34,50,0,34,15471,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-04-06_SNV_P102L,P102L,A03,NTC,NTC,ntc,2021-04-06,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakData/A03.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakMetaData/A03.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,14977,14970,14970,0,0,0,7,0,0,0,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-04-06_SNV_P102L,P102L,A06,20-08-hc,biological_sample,20_08_hc,2021-04-06,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakData/A06.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakMetaData/A06.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,11655,11637,48,11575,0,14,18,0,14,11589,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-04-06_SNV_P102L,P102L,A09,17-8-sn,biological_sample,17_8_sn,2021-04-06,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakData/A09.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakMetaData/A09.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15078,15059,507,14522,1,29,19,0,30,14551,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-04-06_SNV_P102L,P102L,B03,WT,WT_control,wt,2021-04-06,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakData/B03.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakMetaData/B03.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,14186,14163,3608,10542,0,13,23,0,13,10555,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-04-06_SNV_P102L,P102L,B06,20-08-th,biological_sample,20_08_th,2021-04-06,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakData/B06.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakMetaData/B06.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,11463,11448,131,11292,0,25,15,0,25,11317,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-04-06_SNV_P102L,P102L,B09,17-8-th,biological_sample,17_8_th,2021-04-06,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakData/B09.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakMetaData/B09.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,14594,14572,269,14281,0,22,22,0,22,14303,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-04-06_SNV_P102L,P102L,C03,P102L,positive_control,p102l,2021-04-06,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakData/C03.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakMetaData/C03.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,12002,11994,1964,2524,2542,4964,8,0,7506,7488,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-04-06_SNV_P102L,P102L,C06,15-27-bg,biological_sample,15_27_bg,2021-04-06,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakData/C06.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakMetaData/C06.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,12103,12090,505,11572,0,13,13,0,13,11585,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-04-06_SNV_P102L,P102L,C09,17-34-bg,biological_sample,17_34_bg,2021-04-06,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakData/C09.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakMetaData/C09.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,14083,14071,642,13413,0,16,12,0,16,13429,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-04-06_SNV_P102L,P102L,D03,17-20-hc,biological_sample,17_20_hc,2021-04-06,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakData/D03.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakMetaData/D03.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,11987,11971,11,11946,0,14,16,0,14,11960,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-04-06_SNV_P102L,P102L,D06,15-27-cb,biological_sample,15_27_cb,2021-04-06,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakData/D06.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakMetaData/D06.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,14126,14096,625,13460,0,11,30,0,11,13471,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-04-06_SNV_P102L,P102L,D09,17-34-hc,biological_sample,17_34_hc,2021-04-06,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakData/D09.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakMetaData/D09.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,10589,10578,310,10258,0,10,11,0,10,10268,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-04-06_SNV_P102L,P102L,E03,15-6-th,biological_sample,15_6_th,2021-04-06,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakData/E03.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakMetaData/E03.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,14310,14291,210,14060,0,21,19,0,21,14081,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-04-06_SNV_P102L,P102L,E06,15-27-pons,biological_sample,15_27_ps,2021-04-06,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakData/E06.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakMetaData/E06.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,12522,12425,16,12391,0,18,97,0,18,12409,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-04-06_SNV_P102L,P102L,E09,929474-th,biological_sample,929474_th,2021-04-06,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakData/E09.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakMetaData/E09.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15419,15387,243,15123,0,21,32,0,21,15144,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-04-06_SNV_P102L,P102L,F03,18-6-sn,biological_sample,18_6_sn,2021-04-06,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakData/F03.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakMetaData/F03.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,12665,12655,6293,6356,0,6,10,0,6,6362,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-04-06_SNV_P102L,P102L,F06,15-27-th,biological_sample,15_27_th,2021-04-06,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakData/F06.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakMetaData/F06.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,13258,13179,201,12961,0,17,79,0,17,12978,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-04-06_SNV_P102L,P102L,F09,14-2-bg,biological_sample,14_2_bg,2021-04-06,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakData/F09.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakMetaData/F09.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16337,16292,596,15674,0,22,45,0,22,15696,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-04-06_SNV_P102L,P102L,G06,15-1-hc,biological_sample,15_1_hc,2021-04-06,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakData/G06.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakMetaData/G06.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,12604,12544,219,12311,0,14,60,0,14,12325,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-04-06_SNV_P102L,P102L,G09,14-2-cb,biological_sample,14_2_cb,2021-04-06,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakData/G09.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakMetaData/G09.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,14213,14185,1124,13049,0,12,28,0,12,13061,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-04-06_SNV_P102L,P102L,H06,15-1-sn,biological_sample,15_1_sn,2021-04-06,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakData/H06.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakMetaData/H06.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,13189,13076,90,12960,0,26,113,0,26,12986,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-04-06_SNV_P102L,P102L,H09,14-2-fr,biological_sample,14_2_fr,2021-04-06,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakData/H09.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-04-06/SNV_P102L/PeakMetaData/H09.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15379,15367,633,14720,0,14,12,0,14,14734,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-10_SNV_P102L,P102L,A03,NTC,NTC,ntc,2021-05-10,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakData/A03.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakMetaData/A03.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15040,15032,15024,8,0,0,8,0,0,8,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-10_SNV_P102L,P102L,A06,09-100-th,biological_sample,09_100_th,2021-05-10,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakData/A06.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakMetaData/A06.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,9975,9954,428,9515,0,11,21,0,11,9526,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-10_SNV_P102L,P102L,A09,03-132-ce,biological_sample,03_132_ce,2021-05-10,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakData/A09.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakMetaData/A09.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15333,15313,652,14641,0,20,20,0,20,14661,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-10_SNV_P102L,P102L,B03,WT,WT_control,wt,2021-05-10,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakData/B03.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakMetaData/B03.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,14581,14570,4011,10541,0,18,11,0,18,10559,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-10_SNV_P102L,P102L,B06,03-112-cau,biological_sample,03_112_cau,2021-05-10,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakData/B06.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakMetaData/B06.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,11677,11656,583,11057,0,16,21,0,16,11073,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-10_SNV_P102L,P102L,B09,03-132-fc,biological_sample,03_132_fc,2021-05-10,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakData/B09.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakMetaData/B09.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16014,15984,83,15871,0,30,30,0,30,15901,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-10_SNV_P102L,P102L,C03,P102L,positive_control,p102l,2021-05-10,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakData/C03.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakMetaData/C03.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15471,15465,1893,3575,3553,6444,6,0,9997,10019,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-10_SNV_P102L,P102L,C06,03-112-ce,biological_sample,03_112_ce,2021-05-10,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakData/C06.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakMetaData/C06.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,14558,14527,82,14429,1,15,31,0,16,14444,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-10_SNV_P102L,P102L,C09,03-132-hip,biological_sample,03_132_hip,2021-05-10,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakData/C09.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakMetaData/C09.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15608,15581,277,15278,0,26,27,0,26,15304,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-10_SNV_P102L,P102L,D03,09-100-cau,biological_sample,09_100_cau,2021-05-10,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakData/D03.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakMetaData/D03.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,17215,17184,1099,16059,0,26,31,0,26,16085,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
