method_id,method_variant,assay,run_id,status,message,elapsed_seconds,method_parameters_json
twoddpcr_kmeans_control_centres,k-means initialised from control geometry,D178N,2020-10-12_SNV_D178N,ok,NA,0.20199999999999818,"{""centres"":""control_geometry""}"
twoddpcr_kmeans_control_centres,k-means initialised from control geometry,D178N,2020-10-15_SNV_D178N,ok,NA,0.340999999999994,"{""centres"":""control_geometry""}"
twoddpcr_kmeans_control_centres,k-means initialised from control geometry,D178N,2020-10-22_SNV_D178N,ok,NA,0.3359999999999843,"{""centres"":""control_geometry""}"
twoddpcr_kmeans_control_centres,k-means initialised from control geometry,D178N,2020-10-29_SNV_D178N,ok,NA,0.38299999999998136,"{""centres"":""control_geometry""}"
twoddpcr_kmeans_control_centres,k-means initialised from control geometry,D178N,2020-11-05_SNV_D178N,ok,NA,0.3400000000000034,"{""centres"":""control_geometry""}"
twoddpcr_kmeans_control_centres,k-means initialised from control geometry,D178N,2020-11-24_SNV_D178N,ok,NA,0.2600000000000193,"{""centres"":""control_geometry""}"
twoddpcr_kmeans_control_centres,k-means initialised from control geometry,D178N,2021-01-26_SNV_D178N,ok,NA,0.3689999999999998,"{""centres"":""control_geometry""}"
twoddpcr_kmeans_control_centres,k-means initialised from control geometry,D178N,2021-02-17_SNV_D178N,ok,NA,0.41500000000002046,"{""centres"":""control_geometry""}"
twoddpcr_kmeans_control_centres,k-means initialised from control geometry,D178N,2021-03-29_SNV_D178N,ok,NA,0.41900000000003956,"{""centres"":""control_geometry""}"
twoddpcr_kmeans_control_centres,k-means initialised from control geometry,D178N,2021-04-06_SNV_D178N,ok,NA,0.3120000000000118,"{""centres"":""control_geometry""}"
twoddpcr_kmeans_control_centres,k-means initialised from control geometry,D178N,2021-05-10_SNV_D178N,ok,NA,0.36000000000001364,"{""centres"":""control_geometry""}"
twoddpcr_kmeans_control_centres,k-means initialised from control geometry,D178N,2021-05-20_SNV_D178N,ok,NA,0.4140000000000441,"{""centres"":""control_geometry""}"
twoddpcr_kmeans_control_centres,k-means initialised from control geometry,D178N,2021-10-14_SNV_D178N,ok,NA,0.1169999999999618,"{""centres"":""control_geometry""}"
twoddpcr_kmeans_control_centres,k-means initialised from control geometry,E200K,2020-10-12_SNV_E200K,ok,NA,0.13599999999996726,"{""centres"":""control_geometry""}"
twoddpcr_kmeans_control_centres,k-means initialised from control geometry,E200K,2020-10-15_SNV_E200K,ok,NA,0.30000000000001137,"{""centres"":""control_geometry""}"
twoddpcr_kmeans_control_centres,k-means initialised from control geometry,E200K,2020-10-22_SNV_E200K,ok,NA,0.32200000000000273,"{""centres"":""control_geometry""}"
twoddpcr_kmeans_control_centres,k-means initialised from control geometry,E200K,2020-10-29_SNV_E200K,ok,NA,0.36299999999999955,"{""centres"":""control_geometry""}"
twoddpcr_kmeans_control_centres,k-means initialised from control geometry,E200K,2020-11-05_SNV_E200K,ok,NA,0.3790000000000191,"{""centres"":""control_geometry""}"
twoddpcr_kmeans_control_centres,k-means initialised from control geometry,E200K,2020-11-24_SNV_E200K,ok,NA,0.2459999999999809,"{""centres"":""control_geometry""}"
twoddpcr_kmeans_control_centres,k-means initialised from control geometry,E200K,2021-01-26_SNV_E200K,ok,NA,0.4219999999999118,"{""centres"":""control_geometry""}"
twoddpcr_kmeans_control_centres,k-means initialised from control geometry,E200K,2021-02-17_SNV_E200K,ok,NA,0.2480000000000473,"{""centres"":""control_geometry""}"
twoddpcr_kmeans_control_centres,k-means initialised from control geometry,E200K,2021-02-18_SNV_E200K,ok,NA,0.3089999999999691,"{""centres"":""control_geometry""}"
twoddpcr_kmeans_control_centres,k-means initialised from control geometry,E200K,2021-03-29_SNV_E200K,ok,NA,0.42799999999999727,"{""centres"":""control_geometry""}"
twoddpcr_kmeans_control_centres,k-means initialised from control geometry,E200K,2021-04-06_SNV_E200K,ok,NA,0.3550000000000182,"{""centres"":""control_geometry""}"
twoddpcr_kmeans_control_centres,k-means initialised from control geometry,E200K,2021-05-10_SNV_E200K,ok,NA,0.6059999999999945,"{""centres"":""control_geometry""}"
twoddpcr_kmeans_control_centres,k-means initialised from control geometry,E200K,2021-05-20_SNV_E200K,ok,NA,0.4679999999999609,"{""centres"":""control_geometry""}"
twoddpcr_kmeans_control_centres,k-means initialised from control geometry,E200K,2021-10-25_SNV_E200K,ok,NA,0.05700000000001637,"{""centres"":""control_geometry""}"
twoddpcr_kmeans_control_centres,k-means initialised from control geometry,P102L,2020-12-01_SNV_P102L,ok,NA,0.6419999999999391,"{""centres"":""control_geometry""}"
twoddpcr_kmeans_control_centres,k-means initialised from control geometry,P102L,2021-01-26_SNV_P102L,ok,NA,0.3069999999999027,"{""centres"":""control_geometry""}"
twoddpcr_kmeans_control_centres,k-means initialised from control geometry,P102L,2021-01-28_SNV_P102L,ok,NA,0.2699999999999818,"{""centres"":""control_geometry""}"
twoddpcr_kmeans_control_centres,k-means initialised from control geometry,P102L,2021-02-02_SNV_P102L,ok,NA,0.7069999999999936,"{""centres"":""control_geometry""}"
twoddpcr_kmeans_control_centres,k-means initialised from control geometry,P102L,2021-02-17_SNV_P102L,ok,NA,0.39999999999997726,"{""centres"":""control_geometry""}"
twoddpcr_kmeans_control_centres,k-means initialised from control geometry,P102L,2021-02-18_SNV_P102L,ok,NA,0.39800000000002456,"{""centres"":""control_geometry""}"
twoddpcr_kmeans_control_centres,k-means initialised from control geometry,P102L,2021-03-05_SNV_P102L,ok,NA,0.2059999999999036,"{""centres"":""control_geometry""}"
twoddpcr_kmeans_control_centres,k-means initialised from control geometry,P102L,2021-03-29_SNV_P102L,ok,NA,0.30299999999999727,"{""centres"":""control_geometry""}"
twoddpcr_kmeans_control_centres,k-means initialised from control geometry,P102L,2021-04-06_SNV_P102L,ok,NA,0.26500000000010004,"{""centres"":""control_geometry""}"
twoddpcr_kmeans_control_centres,k-means initialised from control geometry,P102L,2021-05-10_SNV_P102L,ok,NA,0.3020000000001346,"{""centres"":""control_geometry""}"
twoddpcr_kmeans_control_centres,k-means initialised from control geometry,P102L,2021-05-20_SNV_P102L,ok,NA,0.38400000000001455,"{""centres"":""control_geometry""}"
twoddpcr_kmeans_control_centres,k-means initialised from control geometry,P102L,2021-10-14_SNV_P102L,ok,NA,0.08399999999983265,"{""centres"":""control_geometry""}"
twoddpcr_kmeans_control_mah_rain,control-centred k-means plus control-derived Mahalanobis rain distances,D178N,2020-10-12_SNV_D178N,ok,NA,0.2749999999999915,"{""base_classifier"":""twoddpcr_kmeans_control_centres"",""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_kmeans_control_mah_rain,control-centred k-means plus control-derived Mahalanobis rain distances,D178N,2020-10-15_SNV_D178N,ok,NA,0.6710000000000065,"{""base_classifier"":""twoddpcr_kmeans_control_centres"",""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_kmeans_control_mah_rain,control-centred k-means plus control-derived Mahalanobis rain distances,D178N,2020-10-22_SNV_D178N,ok,NA,0.6160000000000139,"{""base_classifier"":""twoddpcr_kmeans_control_centres"",""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_kmeans_control_mah_rain,control-centred k-means plus control-derived Mahalanobis rain distances,D178N,2020-10-29_SNV_D178N,ok,NA,0.7669999999999959,"{""base_classifier"":""twoddpcr_kmeans_control_centres"",""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_kmeans_control_mah_rain,control-centred k-means plus control-derived Mahalanobis rain distances,D178N,2020-11-05_SNV_D178N,ok,NA,0.61099999999999,"{""base_classifier"":""twoddpcr_kmeans_control_centres"",""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_kmeans_control_mah_rain,control-centred k-means plus control-derived Mahalanobis rain distances,D178N,2020-11-24_SNV_D178N,ok,NA,0.5380000000000109,"{""base_classifier"":""twoddpcr_kmeans_control_centres"",""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_kmeans_control_mah_rain,control-centred k-means plus control-derived Mahalanobis rain distances,D178N,2021-01-26_SNV_D178N,ok,NA,0.6270000000000095,"{""base_classifier"":""twoddpcr_kmeans_control_centres"",""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_kmeans_control_mah_rain,control-centred k-means plus control-derived Mahalanobis rain distances,D178N,2021-02-17_SNV_D178N,ok,NA,0.8160000000000309,"{""base_classifier"":""twoddpcr_kmeans_control_centres"",""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_kmeans_control_mah_rain,control-centred k-means plus control-derived Mahalanobis rain distances,D178N,2021-03-29_SNV_D178N,ok,NA,0.6299999999999955,"{""base_classifier"":""twoddpcr_kmeans_control_centres"",""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_kmeans_control_mah_rain,control-centred k-means plus control-derived Mahalanobis rain distances,D178N,2021-04-06_SNV_D178N,ok,NA,0.5690000000000168,"{""base_classifier"":""twoddpcr_kmeans_control_centres"",""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_kmeans_control_mah_rain,control-centred k-means plus control-derived Mahalanobis rain distances,D178N,2021-05-10_SNV_D178N,ok,NA,0.5760000000000218,"{""base_classifier"":""twoddpcr_kmeans_control_centres"",""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_kmeans_control_mah_rain,control-centred k-means plus control-derived Mahalanobis rain distances,D178N,2021-05-20_SNV_D178N,ok,NA,0.8090000000000259,"{""base_classifier"":""twoddpcr_kmeans_control_centres"",""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_kmeans_control_mah_rain,control-centred k-means plus control-derived Mahalanobis rain distances,D178N,2021-10-14_SNV_D178N,ok,NA,0.18199999999995953,"{""base_classifier"":""twoddpcr_kmeans_control_centres"",""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_kmeans_control_mah_rain,control-centred k-means plus control-derived Mahalanobis rain distances,E200K,2020-10-12_SNV_E200K,ok,NA,0.27199999999999136,"{""base_classifier"":""twoddpcr_kmeans_control_centres"",""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_kmeans_control_mah_rain,control-centred k-means plus control-derived Mahalanobis rain distances,E200K,2020-10-15_SNV_E200K,ok,NA,0.5769999999999982,"{""base_classifier"":""twoddpcr_kmeans_control_centres"",""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_kmeans_control_mah_rain,control-centred k-means plus control-derived Mahalanobis rain distances,E200K,2020-10-22_SNV_E200K,ok,NA,0.5900000000000318,"{""base_classifier"":""twoddpcr_kmeans_control_centres"",""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_kmeans_control_mah_rain,control-centred k-means plus control-derived Mahalanobis rain distances,E200K,2020-10-29_SNV_E200K,ok,NA,0.65300000000002,"{""base_classifier"":""twoddpcr_kmeans_control_centres"",""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_kmeans_control_mah_rain,control-centred k-means plus control-derived Mahalanobis rain distances,E200K,2020-11-05_SNV_E200K,ok,NA,0.76400000000001,"{""base_classifier"":""twoddpcr_kmeans_control_centres"",""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_kmeans_control_mah_rain,control-centred k-means plus control-derived Mahalanobis rain distances,E200K,2020-11-24_SNV_E200K,ok,NA,0.4940000000000282,"{""base_classifier"":""twoddpcr_kmeans_control_centres"",""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_kmeans_control_mah_rain,control-centred k-means plus control-derived Mahalanobis rain distances,E200K,2021-01-26_SNV_E200K,ok,NA,0.5529999999999973,"{""base_classifier"":""twoddpcr_kmeans_control_centres"",""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_kmeans_control_mah_rain,control-centred k-means plus control-derived Mahalanobis rain distances,E200K,2021-02-17_SNV_E200K,ok,NA,0.5119999999999436,"{""base_classifier"":""twoddpcr_kmeans_control_centres"",""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_kmeans_control_mah_rain,control-centred k-means plus control-derived Mahalanobis rain distances,E200K,2021-02-18_SNV_E200K,ok,NA,0.6089999999999236,"{""base_classifier"":""twoddpcr_kmeans_control_centres"",""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_kmeans_control_mah_rain,control-centred k-means plus control-derived Mahalanobis rain distances,E200K,2021-03-29_SNV_E200K,ok,NA,0.83400000000006,"{""base_classifier"":""twoddpcr_kmeans_control_centres"",""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_kmeans_control_mah_rain,control-centred k-means plus control-derived Mahalanobis rain distances,E200K,2021-04-06_SNV_E200K,ok,NA,0.7319999999999709,"{""base_classifier"":""twoddpcr_kmeans_control_centres"",""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_kmeans_control_mah_rain,control-centred k-means plus control-derived Mahalanobis rain distances,E200K,2021-05-10_SNV_E200K,ok,NA,0.9779999999999518,"{""base_classifier"":""twoddpcr_kmeans_control_centres"",""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_kmeans_control_mah_rain,control-centred k-means plus control-derived Mahalanobis rain distances,E200K,2021-05-20_SNV_E200K,ok,NA,0.9099999999999682,"{""base_classifier"":""twoddpcr_kmeans_control_centres"",""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_kmeans_control_mah_rain,control-centred k-means plus control-derived Mahalanobis rain distances,E200K,2021-10-25_SNV_E200K,ok,NA,0.09600000000000364,"{""base_classifier"":""twoddpcr_kmeans_control_centres"",""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_kmeans_control_mah_rain,control-centred k-means plus control-derived Mahalanobis rain distances,P102L,2020-12-01_SNV_P102L,ok,NA,1.2789999999999964,"{""base_classifier"":""twoddpcr_kmeans_control_centres"",""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_kmeans_control_mah_rain,control-centred k-means plus control-derived Mahalanobis rain distances,P102L,2021-01-26_SNV_P102L,ok,NA,0.6420000000000528,"{""base_classifier"":""twoddpcr_kmeans_control_centres"",""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_kmeans_control_mah_rain,control-centred k-means plus control-derived Mahalanobis rain distances,P102L,2021-01-28_SNV_P102L,ok,NA,0.6069999999999709,"{""base_classifier"":""twoddpcr_kmeans_control_centres"",""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_kmeans_control_mah_rain,control-centred k-means plus control-derived Mahalanobis rain distances,P102L,2021-02-02_SNV_P102L,ok,NA,1.4039999999999964,"{""base_classifier"":""twoddpcr_kmeans_control_centres"",""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_kmeans_control_mah_rain,control-centred k-means plus control-derived Mahalanobis rain distances,P102L,2021-02-17_SNV_P102L,ok,NA,0.6990000000000691,"{""base_classifier"":""twoddpcr_kmeans_control_centres"",""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_kmeans_control_mah_rain,control-centred k-means plus control-derived Mahalanobis rain distances,P102L,2021-02-18_SNV_P102L,ok,NA,0.7480000000000473,"{""base_classifier"":""twoddpcr_kmeans_control_centres"",""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_kmeans_control_mah_rain,control-centred k-means plus control-derived Mahalanobis rain distances,P102L,2021-03-05_SNV_P102L,ok,NA,0.3650000000000091,"{""base_classifier"":""twoddpcr_kmeans_control_centres"",""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_kmeans_control_mah_rain,control-centred k-means plus control-derived Mahalanobis rain distances,P102L,2021-03-29_SNV_P102L,ok,NA,0,"{""base_classifier"":""twoddpcr_kmeans_control_centres"",""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_kmeans_control_mah_rain,control-centred k-means plus control-derived Mahalanobis rain distances,P102L,2021-04-06_SNV_P102L,ok,NA,0.6079999999999472,"{""base_classifier"":""twoddpcr_kmeans_control_centres"",""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_kmeans_control_mah_rain,control-centred k-means plus control-derived Mahalanobis rain distances,P102L,2021-05-10_SNV_P102L,ok,NA,0.6230000000000473,"{""base_classifier"":""twoddpcr_kmeans_control_centres"",""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_kmeans_control_mah_rain,control-centred k-means plus control-derived Mahalanobis rain distances,P102L,2021-05-20_SNV_P102L,ok,NA,0.7470000000000709,"{""base_classifier"":""twoddpcr_kmeans_control_centres"",""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_kmeans_control_mah_rain,control-centred k-means plus control-derived Mahalanobis rain distances,P102L,2021-10-14_SNV_P102L,ok,NA,0.17399999999997817,"{""base_classifier"":""twoddpcr_kmeans_control_centres"",""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_kmeans_native,native k-means with package default centres,D178N,2020-10-12_SNV_D178N,ok,NA,0.19400000000000261,"{""centres"":""package_default""}"
twoddpcr_kmeans_native,native k-means with package default centres,D178N,2020-10-15_SNV_D178N,ok,NA,0.3119999999999976,"{""centres"":""package_default""}"
twoddpcr_kmeans_native,native k-means with package default centres,D178N,2020-10-22_SNV_D178N,ok,NA,0.29000000000002046,"{""centres"":""package_default""}"
twoddpcr_kmeans_native,native k-means with package default centres,D178N,2020-10-29_SNV_D178N,ok,NA,0.5640000000000214,"{""centres"":""package_default""}"
twoddpcr_kmeans_native,native k-means with package default centres,D178N,2020-11-05_SNV_D178N,ok,NA,0.3830000000000098,"{""centres"":""package_default""}"
twoddpcr_kmeans_native,native k-means with package default centres,D178N,2020-11-24_SNV_D178N,ok,NA,0.24699999999998568,"{""centres"":""package_default""}"
twoddpcr_kmeans_native,native k-means with package default centres,D178N,2021-01-26_SNV_D178N,ok,NA,0.6440000000000055,"{""centres"":""package_default""}"
twoddpcr_kmeans_native,native k-means with package default centres,D178N,2021-02-17_SNV_D178N,ok,NA,0.4449999999999932,"{""centres"":""package_default""}"
twoddpcr_kmeans_native,native k-means with package default centres,D178N,2021-03-29_SNV_D178N,ok,NA,0.3480000000000132,"{""centres"":""package_default""}"
twoddpcr_kmeans_native,native k-means with package default centres,D178N,2021-04-06_SNV_D178N,ok,NA,0.32499999999998863,"{""centres"":""package_default""}"
twoddpcr_kmeans_native,native k-means with package default centres,D178N,2021-05-10_SNV_D178N,ok,NA,0.36700000000001864,"{""centres"":""package_default""}"
twoddpcr_kmeans_native,native k-means with package default centres,D178N,2021-05-20_SNV_D178N,ok,NA,0.42500000000001137,"{""centres"":""package_default""}"
twoddpcr_kmeans_native,native k-means with package default centres,D178N,2021-10-14_SNV_D178N,failed,empty cluster: try a better set of initial centers,0.0030000000000427463,"{""centres"":""package_default""}"
twoddpcr_kmeans_native,native k-means with package default centres,E200K,2020-10-12_SNV_E200K,failed,empty cluster: try a better set of initial centers,0.004000000000019099,"{""centres"":""package_default""}"
twoddpcr_kmeans_native,native k-means with package default centres,E200K,2020-10-15_SNV_E200K,ok,NA,0.3299999999999841,"{""centres"":""package_default""}"
twoddpcr_kmeans_native,native k-means with package default centres,E200K,2020-10-22_SNV_E200K,ok,NA,0.33499999999997954,"{""centres"":""package_default""}"
twoddpcr_kmeans_native,native k-means with package default centres,E200K,2020-10-29_SNV_E200K,ok,NA,0.4230000000000018,"{""centres"":""package_default""}"
twoddpcr_kmeans_native,native k-means with package default centres,E200K,2020-11-05_SNV_E200K,ok,NA,0.3990000000000009,"{""centres"":""package_default""}"
twoddpcr_kmeans_native,native k-means with package default centres,E200K,2020-11-24_SNV_E200K,ok,NA,0.2899999999999636,"{""centres"":""package_default""}"
twoddpcr_kmeans_native,native k-means with package default centres,E200K,2021-01-26_SNV_E200K,ok,NA,0.3529999999999518,"{""centres"":""package_default""}"
twoddpcr_kmeans_native,native k-means with package default centres,E200K,2021-02-17_SNV_E200K,failed,empty cluster: try a better set of initial centers,0.009000000000014552,"{""centres"":""package_default""}"
twoddpcr_kmeans_native,native k-means with package default centres,E200K,2021-02-18_SNV_E200K,ok,NA,0.34799999999995634,"{""centres"":""package_default""}"
twoddpcr_kmeans_native,native k-means with package default centres,E200K,2021-03-29_SNV_E200K,ok,NA,0.52800000000002,"{""centres"":""package_default""}"
twoddpcr_kmeans_native,native k-means with package default centres,E200K,2021-04-06_SNV_E200K,ok,NA,0.34799999999995634,"{""centres"":""package_default""}"
twoddpcr_kmeans_native,native k-means with package default centres,E200K,2021-05-10_SNV_E200K,failed,empty cluster: try a better set of initial centers,0.013999999999896318,"{""centres"":""package_default""}"
twoddpcr_kmeans_native,native k-means with package default centres,E200K,2021-05-20_SNV_E200K,ok,NA,0.4819999999999709,"{""centres"":""package_default""}"
twoddpcr_kmeans_native,native k-means with package default centres,E200K,2021-10-25_SNV_E200K,ok,NA,0.053999999999973625,"{""centres"":""package_default""}"
twoddpcr_kmeans_native,native k-means with package default centres,P102L,2020-12-01_SNV_P102L,ok,NA,0.9499999999999318,"{""centres"":""package_default""}"
twoddpcr_kmeans_native,native k-means with package default centres,P102L,2021-01-26_SNV_P102L,ok,NA,0.30900000000008276,"{""centres"":""package_default""}"
twoddpcr_kmeans_native,native k-means with package default centres,P102L,2021-01-28_SNV_P102L,ok,NA,0.25100000000009004,"{""centres"":""package_default""}"
twoddpcr_kmeans_native,native k-means with package default centres,P102L,2021-02-02_SNV_P102L,ok,NA,0.6970000000000027,"{""centres"":""package_default""}"
twoddpcr_kmeans_native,native k-means with package default centres,P102L,2021-02-17_SNV_P102L,ok,NA,0.40999999999996817,"{""centres"":""package_default""}"
twoddpcr_kmeans_native,native k-means with package default centres,P102L,2021-02-18_SNV_P102L,ok,NA,0.40200000000004366,"{""centres"":""package_default""}"
twoddpcr_kmeans_native,native k-means with package default centres,P102L,2021-03-05_SNV_P102L,ok,NA,0.19200000000000728,"{""centres"":""package_default""}"
twoddpcr_kmeans_native,native k-means with package default centres,P102L,2021-03-29_SNV_P102L,ok,NA,0.3039999999999736,"{""centres"":""package_default""}"
twoddpcr_kmeans_native,native k-means with package default centres,P102L,2021-04-06_SNV_P102L,ok,NA,0.24900000000002365,"{""centres"":""package_default""}"
twoddpcr_kmeans_native,native k-means with package default centres,P102L,2021-05-10_SNV_P102L,ok,NA,0.29500000000007276,"{""centres"":""package_default""}"
twoddpcr_kmeans_native,native k-means with package default centres,P102L,2021-05-20_SNV_P102L,ok,NA,0.40800000000012915,"{""centres"":""package_default""}"
twoddpcr_kmeans_native,native k-means with package default centres,P102L,2021-10-14_SNV_P102L,ok,NA,0.08899999999994179,"{""centres"":""package_default""}"
twoddpcr_kmeans_native_mah_rain,native k-means plus control-derived Mahalanobis rain distances,D178N,2020-10-12_SNV_D178N,ok,NA,0.2750000000000057,"{""base_classifier"":""twoddpcr_kmeans_native"",""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_kmeans_native_mah_rain,native k-means plus control-derived Mahalanobis rain distances,D178N,2020-10-15_SNV_D178N,ok,NA,0.5699999999999932,"{""base_classifier"":""twoddpcr_kmeans_native"",""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_kmeans_native_mah_rain,native k-means plus control-derived Mahalanobis rain distances,D178N,2020-10-22_SNV_D178N,ok,NA,0.5870000000000175,"{""base_classifier"":""twoddpcr_kmeans_native"",""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_kmeans_native_mah_rain,native k-means plus control-derived Mahalanobis rain distances,D178N,2020-10-29_SNV_D178N,ok,NA,0.6710000000000207,"{""base_classifier"":""twoddpcr_kmeans_native"",""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_kmeans_native_mah_rain,native k-means plus control-derived Mahalanobis rain distances,D178N,2020-11-05_SNV_D178N,ok,NA,0.6899999999999977,"{""base_classifier"":""twoddpcr_kmeans_native"",""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_kmeans_native_mah_rain,native k-means plus control-derived Mahalanobis rain distances,D178N,2020-11-24_SNV_D178N,ok,NA,0.5050000000000239,"{""base_classifier"":""twoddpcr_kmeans_native"",""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_kmeans_native_mah_rain,native k-means plus control-derived Mahalanobis rain distances,D178N,2021-01-26_SNV_D178N,ok,NA,0.6590000000000202,"{""base_classifier"":""twoddpcr_kmeans_native"",""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_kmeans_native_mah_rain,native k-means plus control-derived Mahalanobis rain distances,D178N,2021-02-17_SNV_D178N,ok,NA,0.8569999999999709,"{""base_classifier"":""twoddpcr_kmeans_native"",""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_kmeans_native_mah_rain,native k-means plus control-derived Mahalanobis rain distances,D178N,2021-03-29_SNV_D178N,ok,NA,0.6560000000000059,"{""base_classifier"":""twoddpcr_kmeans_native"",""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_kmeans_native_mah_rain,native k-means plus control-derived Mahalanobis rain distances,D178N,2021-04-06_SNV_D178N,ok,NA,0.5939999999999941,"{""base_classifier"":""twoddpcr_kmeans_native"",""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_kmeans_native_mah_rain,native k-means plus control-derived Mahalanobis rain distances,D178N,2021-05-10_SNV_D178N,ok,NA,0.6940000000000168,"{""base_classifier"":""twoddpcr_kmeans_native"",""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
